legislature_num,legislature_label,source_filename,intervention_id,seance_id,date,moment,type,section,sous_section,timestamp,intervention_plain,nb_mots,personnalite,parlementaire,parlementaire_sexe,parlementaire_groupe,fonction,source_url,cri_url_legislature_num,cri_session_period,cri_page_file,cri_anchor_id,deputy_id,deputy_full_name,deputy_family_name,deputy_first_name,deputy_gender,birth_date,birth_place,political_group_abbrev,political_group,dept_num,district_name,district_num,mandate_start,mandate_end,former_deputy,twitter_handle,twitter_id,twitter_verified
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,1,1,2017-06-27,15:00,loi,,,20,La séance est ouverte.,7,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980116,15,2016-2017,20170124.asp,P980116,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,2,1,2017-06-27,15:00,loi,,,30,La séance est ouverte à quinze heures.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980116,15,2016-2017,20170124.asp,P980116,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,3,1,2017-06-27,15:00,loi,ouverture de la xve législature,ouverture de la xve législature,60,Ouverture de la XVe législature,8,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980119,15,2016-2017,20170124.asp,P980119,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4,1,2017-06-27,15:00,loi,ouverture de la xve législature,ouverture de la xve législature,70,Je déclare ouverte la XVe législature de l'Assemblée nationale.,14,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980120,15,2016-2017,20170124.asp,P980120,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,5,1,2017-06-27,15:00,loi,constitution du bureau d'âge,constitution du bureau d'âge,80,constitution du bureau d'âge,7,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980122,15,2016-2017,20170124.asp,P980122,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,6,1,2017-06-27,15:00,loi,constitution du bureau d'âge,constitution du bureau d'âge,90,"Aux termes de l'article 1er du règlement, les six plus jeunes députés présents sont appelés à remplir les fonctions de secrétaires, jusqu'à l'élection du bureau. Ce sont M. Ludovic Pajot, Mme Typhanie Degois, M. Lénaïck Adam, M. Pierre Henriet, M. Robin Reda et Mme Bénédicte Peyrol. Le bureau d'âge de l'Assemblée est ainsi constitué.",72,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980123,15,2016-2017,20170124.asp,P980123,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,7,1,2017-06-27,15:00,loi,communication de la liste des députés,communication de la liste des députés,100,communication de la liste des députés,10,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980125,15,2016-2017,20170124.asp,P980125,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,8,1,2017-06-27,15:00,loi,communication de la liste des députés,communication de la liste des députés,110,"En application de l'article L.O. 179 du code électoral, j'ai reçu de M. le ministre d'État, ministre de l'intérieur, la liste des députés élus.",31,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980126,15,2016-2017,20170124.asp,P980126,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,9,1,2017-06-27,15:00,loi,députés nommés membres du gouvernement,députés nommés membres du gouvernement,120,députés nommés membres du gouvernement,10,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980128,15,2016-2017,20170124.asp,P980128,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,10,1,2017-06-27,15:00,loi,députés nommés membres du gouvernement,députés nommés membres du gouvernement,130,Les décrets relatifs à la composition du Gouvernement ont été publiés au Journal officiel du 20 et du 22 juin 2017. Je rappelle que les députés nommés membres du Gouvernement ne peuvent pas prendre part aux scrutins.,40,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980129,15,2016-2017,20170124.asp,P980129,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,11,1,2017-06-27,15:00,loi,décès de deux députés de la xive législature,décès de deux députés de la xive législature,140,décès de deux députés de la xive législature,15,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980131,15,2016-2017,20170124.asp,P980131,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,12,1,2017-06-27,15:00,loi,décès de deux députés de la xive législature,décès de deux députés de la xive législature,150,"J'ai le regret de porter à la connaissance de l'Assemblée nationale les décès, survenus les 21 mars et 5 mai 2017, de nos collègues de la précédente législature, Henri Emmanuelli et Corinne Erhel.",38,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980132,15,2016-2017,20170124.asp,P980132,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,13,1,2017-06-27,15:00,loi,allocution du doyen d'âge,allocution du doyen d'âge,160,allocution du doyen d'âge,7,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980134,15,2016-2017,20170124.asp,P980134,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,14,1,2017-06-27,15:00,loi,allocution du doyen d'âge,allocution du doyen d'âge,170,"Monsieur le secrétaire d'État chargé des relations avec le Parlement, mes chers collègues, c'est pour moi un insigne honneur de m'adresser à notre assemblée tout entière réunie en ce premier jour de sa première session, alors qu'elle vient de recevoir l'onction du suffrage universel. Permettez-moi tout d'abord de souhaiter la bienvenue à tous ceux, beaucoup plus nombreux qu'à l'ordinaire, qui n'ont jamais siégé dans notre hémicycle. Que tous, anciens comme nouveaux, contribuent avec succès à notre travail commun, dans le respect des opinions de chacun ! J'ai aussi la faiblesse de penser qu'à travers vos éminentes personnes mes modestes propos atteindront ceux qui ont fait le choix de nous élire au nom de la nation souveraine qu'ils incarnent et que nous avons désormais la lourde responsabilité de représenter. C'est ici, à l'Assemblée nationale, que, depuis 228 ans, se décident le présent et l'avenir de la France. Sont sortis de cette assemblée la première Constitution française rédigée au Jeu de Paume, la Déclaration des droits de l'Homme et du Citoyen, l'abolition des droits féodaux, la liberté de la presse, le drapeau tricolore, le suffrage universel, l'instruction nationale, l'unification de la langue française, l'abolition de l'esclavage, la liberté des cultes et l'abolition de la peine de mort : autant de sujets majeurs et fondateurs de notre pacte républicain, qui ont donné lieu à des joutes verbales extraordinaires et à des lois fondamentales dont l'Histoire retient le précieux écho. Nous sommes tous les héritiers de ces actes fondateurs. Nous devons affirmer notre identité parlementaire. Être député, c'est fabriquer la loi ; être député, c'est aussi être relié à une réalité de territoire ; c'est écouter, comprendre et faire résonner ici même les aspirations de nos concitoyens, leurs craintes et leurs espoirs, afin d'apporter par notre travail des solutions concrètes et durables aux problèmes concernant tous les Français. Derrière chacun d'entre nous se trouvent près de 100 000 citoyens, qu'il représente. Il ne faut jamais l'oublier : c'est à travers nous que se tissent des liens entre eux et ceux qui nous gouvernent. Des défis colossaux nous attendent, dont en priorité, parmi bien d'autres, la lutte contre le terrorisme islamique et la sécurité de nos compatriotes, le retour à l'emploi pour conjurer le chômage, la baisse de la fiscalité pour rendre de l'oxygène aux ménages et aux entrepreneurs, le rétablissement de l'école, l'amélioration de la justice et la récompense du mérite afin de repriser le tissu social de notre pays pour que chaque citoyen soit reconnu dans ses droits avec équité mais se voie aussi rappeler ses devoirs envers la Nation. En toute chose, notre devoir est de rendre l'avenir désirable aux Français parce que possible et chargé d'espoir et de liberté. Notre devoir est de réveiller et de faire vivre la République et les valeurs universelles de liberté, d'égalité et de fraternité pour tous ses enfants. L'onction du suffrage universel n'est pas une fin en soi. Elle marque le début de quelque chose de plus grand pour chacun de nous, qui dépasse tous les egos : l'immense honneur de servir la France et les Français. Nous avons plus que jamais un devoir, celui d'agir. Je crois en nous, je crois en vous, je crois en notre audace, je crois en votre audace, je crois en notre énergie, je crois en votre énergie, je crois en la France vivante, exigeante, nouvelle, gagnante, créative et optimiste. Je souhaite reconnaissance et succès à cette nouvelle législature. Vive la République ! Vive la France !",636,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980135,15,2016-2017,20170124.asp,P980135,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,15,1,2017-06-27,15:00,loi,allocution du doyen d'âge,allocution du doyen d'âge,180,Applaudissements.,3,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980135,15,2016-2017,20170124.asp,P980135,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,16,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,210,Élection du président de l'Assemblée nationale,10,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980141,15,2016-2017,20170124.asp,P980141,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,17,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,220,"L'ordre du jour appelle, conformément à l'article 9 du règlement, l'élection du président de l'Assemblée nationale. Cette élection a lieu au scrutin secret à la tribune. J'ai été saisi des candidatures de Mme Laurence Dumont, Mme Caroline Fiat, Mme Laure de La Raudière, M. François de Rugy, M. Jean-Charles Taugourdeau. Aux deux premiers tours de scrutin, la majorité absolue des suffrages exprimés est requise. Je vous informe que les bulletins manuscrits sont valables, mais que des bulletins imprimés sont à votre disposition. Ces bulletins, mis sous enveloppe, seront placés dans l'urne sous le contrôle des secrétaires d'âge. Le scrutin sera dépouillé par quatre scrutateurs titulaires et deux scrutateurs suppléants dont je vais tirer le nom au sort.",140,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980142,15,2016-2017,20170124.asp,P980142,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,18,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,230,Il est procédé au tirage au sort.,10,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980142,15,2016-2017,20170124.asp,P980142,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,19,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,250,"Sont désignés scrutateurs titulaires : M. Bruno Questel, M. Florian Bachelier, Mme Sabine Rubin, M. Thomas Rudigoz. Sont désignés scrutateurs suppléants : Mme Sophie Beaudouin-Hubière, Mme Valérie Beauvais. Je vais tirer au sort la lettre par laquelle commencera l'appel nominal.",51,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980144,15,2016-2017,20170124.asp,P980144,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,20,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,260,Il est procédé au tirage au sort.,10,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980144,15,2016-2017,20170124.asp,P980144,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,21,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,280,"Le sort désigne la lettre U. Pour faciliter le déroulement ordonné du scrutin, je vous prie de bien vouloir attendre, pour monter à la tribune, l'appel de votre nom. J'ouvre le scrutin, qui est annoncé dans l'enceinte de l'Assemblée nationale. Le scrutin sera clos à seize heures dix. J'invite les huissiers à commencer l'appel nominal.",65,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980146,15,2016-2017,20170124.asp,P980146,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,22,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,290,Le scrutin est ouvert à quinze heures dix.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980146,15,2016-2017,20170124.asp,P980146,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,23,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,310,Personne ne demande plus à voter ?… Le scrutin est clos. J'invite nos collègues qui ont été désignés comme scrutateurs au début de la séance à se rendre au cinquième bureau pour procéder au dépouillement. Le résultat du scrutin sera proclamé à seize heures cinquante.,58,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980103,15,2016-2017,20170124.asp,P980103,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,24,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,320,La séance est suspendue.,7,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980157,15,2016-2017,20170124.asp,P980157,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,25,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,330,"La séance, suspendue à seize heures cinq, est reprise à seize heures cinquante-cinq.",14,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980157,15,2016-2017,20170124.asp,P980157,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,26,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,350,"La séance est reprise. Mes chers collègues, voici le résultat du scrutin pour l'élection du président de l'Assemblée nationale. Nombre de votants : 567 Bulletins blancs ou nuls : 24 Nombre de suffrages exprimés : 543 Majorité absolue : 272 Ont obtenu : M. François de Rugy : 353 voix",63,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,27,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,360,"Mmes et MM. les députés et M. le secrétaire d'État chargé des relations avec le Parlement, porte-parole du Gouvernement, se lèvent et applaudissent longuement",31,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,28,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,370,M. Jean-Charles Taugourdeau : 94 voix,6,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,29,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,380,Applaudissements,3,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,30,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,390,Mme Laure de La Raudière : 34 voix,9,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,31,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,400,Applaudissements,3,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,32,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,410,Mme Laurence Dumont : 32 voix,6,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,33,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,420,Applaudissements,3,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,34,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,430,Mme Caroline Fiat : 30 voix,6,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,35,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,440,Applaudissements,3,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,36,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,450,"M. François de Rugy ayant obtenu la majorité absolue des suffrages exprimés, je le proclame président de l'Assemblée nationale et je l'invite à prendre place au fauteuil présidentiel.",34,,Bernard Brochand,H,NI,"président, doyen d'âge",http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,223837,Bernard Brochand,Brochand,Bernard,H,1938-06-05,Nice,LR,Les Républicains,06,Alpes-Maritimes,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,37,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,460,Mmes et MM. les députés et M. le secrétaire d'État chargé des relations avec le Parlement se lèvent et applaudissent longuement.,28,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,38,1,2017-06-27,15:00,loi,Élection du président de l'assemblée nationale,Élection du président de l'assemblée nationale,480,M. François de Rugy prend place au fauteuil présidentiel.,13,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980159,15,2016-2017,20170124.asp,P980159,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,39,1,2017-06-27,15:00,loi,allocution de m. le président,allocution de m. le président,510,Allocution de M. le président,8,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017/20170124.asp#P980164,15,2016-2017,20170124.asp,P980164,,,,,,,,,,,,,,,,,,
