id,full_name,twitter_name,twitter_web_urls,tweets_en_captura,top_mentions
719922,Lionel Causse,DeputeCausse,twitter.com/DeputeCausse,414,assembleenat:31; michelbarnier:26; valerieletard:23; bcazeneuve:19; deputecausse:15; deputesensemble:14; terresdeprogres:14; lcp:12; gabrielattal:10; emmanuelmacron:10; mc_garin:7; habitatffb:7; emmacosse:6; souvenirsfmdax:6; barriere_dr:5; bayrou:5; bleu_gascogne:5; federationoph:5; ecologie_gouv:4; agnesrunacher:4; caracol_colocs:4; inakiechaniz:4; plateauurbain:4; jamaissanstoit:4; borisvallaud:3; actionlogement:3; agenetet:3; leslandes40:3; prefecture40:3; gestiasolidaire:3
719230,Yannick Kerlogot,Kerlogot22,twitter.com/Kerlogot22,412,kerlogot22:27; christopheeuzet:20; emmanuelmacron:19; enmarche22:18; jeancastex:14; avecvous:13; larem_an:13; ebothorel:11; ericpllaurent:8; sarahelhairy:8; jeunesmacron:7; assembleenat:7; olivierveran:7; jeunesmacron22:6; celinecalvez:6; cecile_rilhac:6; jmblanquer:6; nouslabzh:5; stollsteph:5; erwanbalanant:5; annebrugnera:5; r_bachelot:5; graziemelchior:5; herveberville:4; france3bretagne:4; regionbretagne:4; richardferrand:4; an_afcult:4; elisabeth_borne:4; lcp:4
721036,Lénaïck Adam,LenaickADAM,twitter.com/LenaickADAM,412,guyla1ere:39; lenaickadam:36; franceguyane:36; radiopeyi:29; georgespatient:26; seblecornu:19; prefet973:16; emmanuelmacron:12; outremers360:12; olivierveran:11; ctdeguyane:11; lesoutremer:9; gabrielserville:8; annickgirardin:7; assembleenat:6; spotifyfrance:6; lcp:5; ccastaner:5; larem_an:5; guyaneactu:4; kalash972:4; mlphinerahorth:4; omr_officiel:4; emmanuelcohet:4; acguyane:3; la1ere:3; hitlokal:3; rphealexandre:3; olivier_serva:3; ephilippepm:3
605518,François-Michel Lambert,fm_lambert,twitter.com/fm_lambert,411,alp_aquaparis:20; bmoon_bee:10; franceinfo:9; embacubafrancia:8; humanite_fr:7; estherbenbassa:7; francoisedegois:5; sychazot:4; marinetondelier:4; mpbresson:4; patchampagnac:4; ardeslandes:4; martineaubry:4; elnecio_cuba:3; citizenmediafr:3; faureolivier:3; jpmignard:3; panettonepazzo:3; realmarcel1:3; karimzeribi:3; libertaire10:3; cerfiafr:3; mariebnard:3; moulinemmanuel3:2; rfi:2; yanisvaroufakis:2; gchampeau:2; nain_portekoi:2; lcp:2; sabrinasebaihi:2
721062,Jean-Hugues Ratenon,DeputeRatenon,twitter.com/DeputeRatenon,410,deputeratenon:119; franceinsoumise:73; jlmelenchon:29; ericcoquerel:23; michel_larive:19; lcp:16; lachaudb:15; nicolasframont:15; aquatennens:14; fiassemblee:14; deputee_obono:12; agnesbuzyn:12; younousomarjee:11; mathildepanot:10; clem_autain:8; assembleenat:7; ugobernalicis:7; mressiguier:6; reunionla1ere:4; la1ere:4; sarah_soilihi:4; clicanoore:4; ipreunion:4; fculture_pol:4; francois_ruffin:4; brigitte_bardot:3; huguettebello:3; julietteprados:3; hub_laferriere:3; olivierdussopt:3
720684,Pierre-Henri Dumont,phdumont,twitter.com/phdumont,406,brunoretailleau:68; lesrepublicains:42; bfmtv:14; phdumont:12; michelbarnier:11; xavierbertrand:10; radiojfrance:8; fxbellamy:8; rclens:8; mardipolitique:7; nicolassarkozy:6; rnational_off:5; le_figaro:5; sudradio:5; tf1info:5; juliendive:4; marckfootball:4; emmanuelmacron:4; forcerep_fr:4; ademe:4; jlmelenchon:3; franceinfo:3; conseil_constit:3; jonashaddad:3; jsferjou:3; rtlfrance:3; lci:3; paris2024:3; datirachida:2; cnews:2
336175,Sylvia Pinel,SylviaPinel,twitter.com/SylviaPinel,406,tarnetgaronne82:50; sylviapinel:50; groupelibterran:25; ladepeche82:22; occitanie:16; an_afeco:16; jeanluclagleize:15; prefet_82:13; lp_promotion:12; deprinceluc:11; hugueskenfack:10; marieca82:10; lcp:10; assembleenat:9; unionhlm:7; utcapitole:7; fac_droit_tlse:7; lomagnede:7; radicaux_oc:7; sdis82:7; udsp82:7; j_denormandie:7; occencommun:7; caroledelga:6; partiradicalg:6; thioyemoussa1:5; m_pmrd:4; agri_gouv:4; barbarapompili:4; jeancastex:4
722240,Pierre Venteau,PierreVenteau,twitter.com/PierreVenteau,401,fabricedandrea:81; juliengalpespom:40; gewoessner:36; emma_ducros:34; jeremyeldid:26; moreaujb23:22; aegrw:22; lacroix_prg:21; mfesneau:19; agnesrunacher:18; dc_morel:17; j_saintraymond:11; csfldefrance:11; pascalperri:11; pierreventeau:9; danielsauvaitre:9; benj_thi:9; emmanuelmacron:9; pr_f_vincent:8; fmbreon:8; bottrubuil:8; pasclavergne:7; rousseautrocy:7; barbarapompili:7; brunotdlb:6; j_:6; pat2816:6; sophiaaram:5; josette_marrant:5; warlopf:5
722336,Vincent Thiébaut,VincentThiebaut,twitter.com/VincentThiebaut,400,horizons_an:251; horizonsleparti:217; horizons_stras:209; horizons67:109; horizons68:17; assembleenat:14; vincentthiebaut:13; lmarcangeli:13; fredvalletoux:11; christophe_p:9; ephilippe_lh:7; c_goetschyb:6; lcp:6; grandirscancer:5; prefet67:5; an_devdur:4; yaelbraunpivet:4; cec_zev:4; gabrielattal:4; leseulg:4; deputeshorizons:3; evapourlavie:3; gouvernementfr:3; jpatrierleitus:3; annececilevio:3; agnesfirmin:3; horizonsjeunes:3; claudesturni:2; senat:2; acstrasbourg:2
719790,Philippe Chalumeau,Chalumeau_P,twitter.com/Chalumeau_P,400,emmanuelmacron:34; celine_oudry:33; steph_sejourne:17; chalumeau_p:15; jeunesmacron37:14; ambroise_mejean:9; avecvous:9; lcp:9; francehydrogene:8; loic_guilpain:8; renaissancet37:7; renaissance:7; enmarche37:7; assembleenat:6; mfesneau:6; gabrielattal:6; jmaireofficiel:6; olivierveran:6; elisabeth_borne:5; jeancastex:5; macron2022:5; stanguerini:4; agnesrunacher:4; brigbourguignon:4; jeunesmacron:4; yaelbraunpivet:3; mohammedbense:3; bertrandfougere:3; sante_gouv:3; auroreberge:3
721270,Stéphane Peu,stephane1peu,twitter.com/stephane1peu,400,lcp:76; stephane1peu:75; deputespcf:53; deputesgdr:34; pcf:21; emmanuelmacron:17; humanite_fr:15; bayrou:13; assembleenat:11; seblecornu:7; fabien_gay:5; franceinfo:5; cecilecukierman:4; fabien_roussel:4; halaabouhassira:3; gabriel_zucman:3; ademontchalin:2; senateurscrce:2; cyrielle_chtl:2; mathildepanot:2; sofiaboutrih:2; mardipolitique:2; nicolassansu:2; elysee:2; stepha:2; fetedelhumanite:2; binetsophie:2; yannickmonnet3:2; brunoretailleau:2; nupesnews:2
718990,Anne Blanc,AnneBlanc_12,twitter.com/AnneBlanc_12,399,anneblanc_12:31; assembleenat:31; ephilippepm:27; an_collterr:25; seblecornu:24; larem_an:23; agnesrunacher:22; emmanuelmacron:19; j_gourault:19; gouvernementfr:15; jrcazeneuve:12; olivierveran:10; an_afeco:10; rolandlescure:10; maireinfo2:8; dguillaume26:7; an_comlois:7; agnesbuzyn:7; mfesneau:7; verolouwagie:7; prefet12:6; baudu_stephane:6; jmblanquer:6; guillaumekasba:6; dept_aveyron:5; franceaubresil:5; joelgiraud05:5; brunolemaire:5; s_mazars:5; yaelbraunpivet:5
718930,Anne-Laurence Petel,al_petel,twitter.com/al_petel,398,emmanuelmacron:12; sophiaaram:11; emiliefreche:9; seblecornu:7; carolineyadan:7; cnews:5; bfmtv:5; quatremer:5; admdfrance:5; renaudpila:5; antonstruve:5; etiennecampion:4; srodan:4; equipefra:4; nous_vivrons:3; jlmelenchon:3; onu_fr:3; jnbarrot:3; jeromegodefroy:3; pbriday:3; mbompard:3; limportant_fr:3; rnational_off:3; frenchresponse:3; nunezlaurent:3; femmeazadi:3; franceinsoumise:3; soph_astro:2; benjaminhaddad:2; swordofsalomon:2
718876,Grégory Besson-Moreau,GBessonMoreau,twitter.com/GBessonMoreau,397,j_denormandie:51; gbessonmoreau:33; michelbarnier:27; auroreberge:21; lesteclair:14; chlambert_fnsea:12; lcp:12; emmanuelmacron:11; cgb_fr:10; beaudouinso:10; rolandlescure:10; an_afeco:10; fnsea:8; salondelagri:7; agri_gouv:6; moreaujb23:6; schelcher:5; prefet_10:5; sttravert:5; lebetteravierfr:5; canal32:5; _missbetter:5; ilec_asso:4; carralain2:4; aube_avec_vous:4; ania_france:4; groupe_lactalis:4; barbarapompili:4; leguilleballoy:4; b_bessotballot:4
642764,Joël Aviragnet,JAviragnet,twitter.com/JAviragnet,396,socialistesan:70; borisvallaud:40; caroledelga:29; guillaumegarot:27; nicolasmayernmr:19; valerie_rabault:16; arthurdelaporte:15; refondations1:10; lcp:9; lamiaela:8; chantaljourdan:7; p_brun:6; isasantiago_94:6; cfdtberger:5; partisocialiste:5; ukrainestand:5; laurossignol:4; hsaulignac:4; kamelchibli:4; mpdelagontrie:3; 2022elections:3; jeromeguedj:3; occitanie:3; senateursps:3; malopedia:3; lejdd:3; dassouline:2; jlmelenchon:2; assembleenat:2; festivalluchon:2
606212,Gilbert Collard,GilbertCollard,twitter.com/GilbertCollard,394,europe1:11; cnews:5; michel_viot:4; gilbertcollard:3; wassim_boughnim:2; roimartinxiv:1; cordieralice2:1; franceinter:1; deputeshorizons:1; ephilippe_lh:1; horizoneu:1; francesouvunie:1; challoncle:1; erwanbaladant:1; sergyl_lafont:1; f_desouche:1; gregorydoucet:1; charlesprats:1; tvlofficiel:1; gendarmerie:1; leasalame:1
718910,Claire Pitollat,clairepitollat,twitter.com/clairepitollat,392,clairepitollat:20; yaelbraunpivet:15; atmosud:14; emmanuelmacron:13; assembleenat:10; elisabeth_borne:10; renaissance__13:9; bfmmarseille:9; deputesre:8; christophebechu:7; aoc1978:7; atmofrance:7; prefpolice13:7; marseille:6; maregionsud:6; staillepolian:6; renaissance:5; herveberville:5; laprovence:5; agnesfirmin:5; an_devdur:5; lamarsweb:4; gabrielattal:4; b_masfraissinet:4; renaudmuselier:4; sabrinaroubache:4; auroreberge:4; valeriehayer:4; jimmypahun:4; anses_fr:4
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,389,cestrosi:143; marinebrenier:23; villedenice:17; metropolenca:17; pcondomitti:12; estrosi2026:10; anthony_borre:10; jonathandenis:10; ephilippe_lh:9; admdfrance:8; assembleenat:7; avecbrenier:7; pierre_fiori:6; bailetmonique:6; magalialtounian:5; nicolassarkozy:5; eciotti:5; ppleonelli:5; p_pradal:5; efs_dondesang:5; prefet06:4; renaudmuselier:4; yaelbraunpivet:4; eluscontresida:4; emmanuelmacron:4; gdarmanin:4; jeanlucromero:4; stetienne_auron:4; avec_estrosi:3; lesrepublicains:3
719146,Jean-Félix Acquaviva,JF_Acquaviva,twitter.com/JF_Acquaviva,389,isulacorsica:53; fapopuluac:36; massifcorse:30; jf_acquaviva:28; partitu_femuac:27; assembleecorse:19; groupeliot_an:15; gilles_simeoni:9; maupertuis_n:8; pauluparigi:7; castellani_:7; univcorse:6; pacolombani:6; lmarcangeli:5; corsenetinfos:5; sis_2b:5; ftviastella:5; assembleenat:5; icircfm:4; cracorsica20:4; annaiglemeur_29:4; inakiechaniz:4; prefet2b:4; edfcorse:4; villecorti:4; pghionga:3; ccicorse:3; corse_matin:3; oehc_:3; francebleurcfm:3
719286,Paul-André Colombani,pacolombani,twitter.com/pacolombani,388,groupeliot_an:41; pacolombani:18; pnazionecorsa:9; lcp:7; ftviastella:7; lmarcangeli:6; jc_angelini:5; corsenetinfos:5; corse_matin:5; c_decourson:4; cavautrin:4; castellani_:3; fxceccoli:3; pauluparigi:3; yannickneuder:3; avanzemu:3; carburantcorse:3; naegelenchris:3; anniegenevard:3; deputeeestelle:3; gilles_simeoni:3; francebleurcfm:3; an_afsoc:3; stphanelenorma1:3; capeb_fr:2; asromagny:2; jf_acquaviva:2; univcorse:2; maxmathiasin:2; assembleenat:2
721908,Yaël Braun-Pivet,YaelBRAUNPIVET,twitter.com/YaelBRAUNPIVET,386,assembleenat:11; laure_miller:5; rtlfrance:4; perrinegoulet:3; jrcazeneuve:3; speakerjohnson:2; r_stefanchuk:2; phgosselin:2; glarcher:2; bruno_fuchs:2; rmcinfo:2; libe:2; franceinter:2; franceinfo:2; tf1:2; juliakloeckner:2; seblecornu:2; aguiarbranco:2; gerard_larcher:2; maires_ruraux:2; lcp:2; isasantiago_94:2; speakerpelosi:1; m_k_blonska:1; wlodekczarzasty:1; nikopeleshi:1; tf1info:1; le_figaro:1; europe1:1; hecdebats:1
334149,Daniel Fasquelle,DFasquelle,twitter.com/DFasquelle,382,brunoretailleau:33; lesrepublicains:32; hautsdefrance:29; xavierbertrand:27; le_figaro:17; michelbarnier:13; enduropaleoffic:11; laurentwauquiez:9; fxbellamy:7; glarrive:6; othmannasrou:5; anniegenevard:5; dfasquelle:4; philippefait22:4; bfmtv:3; nicolassarkozy:3; celineimart:3; mennarawlings:3; ukinfrance:3; ppe_fr:3; anel_asso:2; droiterep_an:2; faustine_maliar:2; f3nord:2; prefet62:2; ilecallennec:2; phdumont:2; epp:2; yvettecoopermp:2; emaistre:2
721584,Jean Terlier,JeanTerlier,twitter.com/JeanTerlier,380,gabrielattal:34; assembleenat:26; deputesensemble:26; lcp:24; jeanterlier:18; yaelbraunpivet:12; castresrugby:11; prefet81:11; renaissance:11; 8erpimaofficiel:9; sdis81:8; priscathevenot:6; raphbernardin:6; olivierfabremzt:6; laurentsmartin:6; philippetabarot:5; villedemazamet:5; saintsul81info:5; michelbarnier:5; seblecornu:4; nicolasmetzdorf:4; an_comlois:4; gdarmanin:4; cnews:4; stephanie_rist:3; croixrouge:3; francetv:3; dimpolitique:3; renaissancetarn:3; nunezlaurent:2
719728,Gaël Le Bohec,GaelLeBohec,twitter.com/GaelLeBohec,380,epabretagne:113; melanie_epabret:80; apatault:17; gaellebohec:16; celinecalvez:16; yaelbraunpivet:16; romeisabelle:14; emmanuelmacron:11; papndiaye:11; cgrandjean_:9; assembleenat:9; ademontchalin:8; vgb83:8; lmaillart:7; acrennes:6; francoistaddei:6; f_alphaomega:5; cgrandjean54:5; francoisegatel:4; regionbretagne:4; v_riotton:4; an_droitsfemmes:4; lorient_congres:4; diptychander:4; _domicordeiro:4; cessonsevigne:3; glaz_arena:3; pinonanne22:3; villepontivy:3; spacerennes:3
720924,Nathalie Elimas,avyelimas,twitter.com/avyelimas,379,emmanuelmacron:26; auroreberge:8; bayrou:8; avyelimas:6; elisabeth_borne:6; deputesdem:6; avecvous:6; idf_mp:5; bfmtv:5; assembleenat:5; yaelbraunpivet:4; brunomillienne:4; modem:4; lci:3; vpecresse:3; jeancastex:3; 1elisamoreno:3; jugedurand:2; olivierbabeau:2; ataquillain:2; iledefrance:2; nunezlaurent:2; cavautrin:2; gdarmanin:2; davidperrotin:2; facealinceste:2; franceinfo:2; mariecharrel:2; nicolasberrod:2; senat_fr:2
718850,Pierre Cordier,CORDIERPierre08,twitter.com/CORDIERPierre08,379,ardennescd08:48; fxbellamy:47; droiterep_an:37; elsejoseph:29; republicains_an:25; cordierpierre08:18; laurentwauquiez:18; lesrepublicains:16; lcp:13; lesrep_senat:13; fabiendifilippo:12; brunoretailleau:12; michelbarnier:12; celineimart:12; maximeminot:12; oliviermarleix:11; directan:10; emmanuelmacron:9; anniegenevard:8; brunolemaire:8; assembleenat:7; sf_siege:7; kevingengoux:7; mfesneau:7; labaronnedaniel:6; le_figaro:6; fnsea:6; prefet08:6; marechalgui:6; bricefauvarque:6
719798,Daniel Labaronne,LabaronneDaniel,twitter.com/LabaronneDaniel,378,deputesensemble:38; assembleenat:27; lcp:9; seblecornu:9; an_finances:8; gabrielattal:6; brunolemaire:5; mathieumlefevre:5; jphtanguy:5; icitouraine:5; lecese:5; emmanuelmacron:4; chasseursfrance:4; banquedefrance:4; labaronnedaniel:4; groupern_off:4; lafnpf:4; franceinsoumise:3; ofbiodiversite:3; fiassemblee:3; clemence_guette:3; eric_r_lombard:3; renaissance:3; valerieletard:3; ericcoquerel:3; onf_officiel:2; benjaminhaddad:2; vincentjeanbrun:2; rnational_off:2; franceinter:2
268019,Jean-Christophe Lagarde,jclagarde,twitter.com/jclagarde,377,udi_off:85; emmanuelmacron:23; vpecresse:20; jclagarde:14; pascalbrindeau:12; audelagarde:11; bfmtv:11; charlesprats:8; eschahl:7; jpdugoinclement:7; villededrancy:6; franceinfo:6; zemmoureric:6; laurent_sceaux:6; le_parisien:5; ohenno:5; jeancastex:5; lcp:5; sudradio:4; hervemarseille:4; tf1:4; deputesudi_ind:4; le_figaro:4; france2tv:3; avecvalerie:3; jamescheron:3; udijeunes:3; bruce_toussaint:3; erichelard:3; raquelgarridofr:2
722292,Thomas Rudigoz,trudigoz,twitter.com/trudigoz,377,jm_aulas:167; coeur_lyonnais_:51; gabrielattal:23; allanbouamrane:21; trudigoz:15; ambroise_mejean:13; generationaulas:13; poliver69:12; sarahpeillon:12; prefetrhone:10; actufr_lyon:9; gregorydoucet:9; renaissance:8; renaissance_69:8; ycucherat:6; brunobernard_fr:6; lyoncap:5; leprogreslyon:5; grandlyon:5; lucas_ciampi:4; virginievi35975:4; belouassaanais:3; gcoeurlyonnais:3; ol:3; bfmlyon:3; v_sarselli:3; leasalame:3; quelleepoqueoff:3; tribunedelyon:3; nicolaszaugra:2
722284,Bruno Fuchs,bruno_fuchs,twitter.com/bruno_fuchs,376,jnbarrot:28; r_stefanchuk:9; yaelbraunpivet:8; bruno_fuchs:8; assembleenat:7; modem:7; emmanuelmacron:6; radiojfrance:5; rfi:4; christianfbach:4; delphineminoui:4; pahlavireza:4; fpetitan:4; goldbergkevin:3; nath_broadhurst:3; bayrou:3; bfmtv:3; franceinfo:3; europe1:2; nunezlaurent:2; an_afetr:2; markomihkelson:2; ygoosz:2; jmgsiroen:2; deputesdem:2; emmanumacron:2; apffrancophonie:2; brunoretailleau:2; tebbouneamadjid:2; oifrancophonie:2
722038,Damien Adam,damienadam76,twitter.com/damienadam76,375,assembleenat:16; gabrielattal:15; emmanuelmacron:12; damienadam76:11; valeriehayer:11; deputesre:10; dominiqugambier:8; seinemaritime:7; f3normandie:7; renaissance:7; marine_caron76:6; an_devdur:6; ephilippe_lh:5; rouen:5; sdis76:4; yaelbraunpivet:4; rolandlescure:4; besoindeurope:4; cnpaesrlorenzo:4; emilie_leconte:4; f3regions:4; france3presse:4; jeunesmacron76:4; renaissance_76:4; fxbellamy:3; metropolerouenn:3; neomabs:3; jlmelenchon:3; _f_sanchez:3; lcp:3
722190,Gabriel Attal,GabrielAttal,twitter.com/GabrielAttal,375,renaissance:36; gabrielattal:18; deputesensemble:16; oliviagregoire:5; laure_miller:5; pybournazel:4; robjetten:3; klinkertbrigitt:3; stephanie_rist:3; valeriehayer:3; antoine_armand:3; jeunesmacron:3; kristenmichalpm:2; pa_anglade:2; jean_lucfugit:2; salondelagri:2; agnesrunacher:2; faire_face_:2; nathcogg:2; ambroise_mejean:2; nicolasmetzdorf:2; midy_paul:2; kmitsotakis:1; npouzyreff78:1; jdecerle:1; soph_astro:1; gab:1; leclerc_mel:1; ladepechedumidi:1; ensemble_ue:1
721896,Elsa Faucillon,elsafaucillon,twitter.com/elsafaucillon,372,elsafaucillon:13; deputesgdr:12; humanite_fr:10; lcp:8; stephane1peu:8; deputespcf:7; pcf:4; nicolassansu:4; s_bourouaha:4; sabrinasebaihi:4; brunoretailleau:3; marcellinnadeau:3; assembleenat:2; dimpolitique:2; franceinfo:2; jnbarrot:2; fabien_gay:2; bayrou:2; celine_hervieu:2; clemence_guette:2; davyrimane:2; frdric_maillot:2; alterncom:2; lyeslouffok:2; pchamoiseau:2; andrechassaigne:2; gabrielattal:2; michelbarnier:2; utopia_56:2; mariannemaximi:2
720014,Huguette Tiegna,Huguette_Tiegna,twitter.com/Huguette_Tiegna,368,emmanuelmacron:104; elysee:41; gabrielattal:17; assembleenat:12; yaelbraunpivet:11; mfesneau:11; seblecornu:9; valeriehayer:9; prefet46:7; actulot:6; f3occitanie:6; laurentsmartin:5; nbelloubet:5; pompiersdulot:4; elisabeth_borne:4; gregoryallione:4; besoindeurope:4; dimpolitique:4; gouvernementfr:3; medialot46:3; ladepeche46:3; michelbarnier:3; huguette_tiegna:3; ladepechedumidi:3; renaissance:3; v_riotton:2; pompiersfr:2; gdarmanin:2; mistralai:2; mathildepanot:2
721142,Paula Forteza,PaulaForteza,twitter.com/PaulaForteza,367,paulaforteza:72; csagaspe:25; m_orphelin:21; demouverte:19; albanegaillot:18; mau_mejiag:11; j_jaures:9; yjadot:9; paulineveron:8; assembleenat:7; bsolist:6; institrousseau:6; charlotteclavr1:5; colineaualex:5; fondspresslibre:5; mathildemaulat:5; fortezaeugenia:5; unboutdesmedias:5; bureauouvert:5; jmf60:4; laure_paradis3:4; ls_boileau:4; emiliecariou:4; causettelemag:4; journeesdete:4; mc_garin:3; sorianotech:3; axellelemaire:3; quitt3rie:3; franceculture:3
267204,Jean-Marie Sermier,jmsermier,twitter.com/jmsermier,362,jmsermier:45; lesrepublicains:20; republicains_an:18; francoisfillon:12; gillesplatret:10; fedepl:10; lcp:6; assembleenat:6; vpecresse:5; chjacob77:5; anniegenevard:5; emmanuelmacron:5; arnauddanjean:5; barbarapompili:5; f3franchecomte:5; jeremychevreuil:5; damienabad:4; n_hulot:4; tgv_lyria:3; letalkbfc:3; bonneviemaxime:3; julienaubert84:2; jgrosperrin:2; gouvernementfr:2; cperrin90:2; olivierveran:2; bleubesancon:2; glarrive:2; jmblanquer:2; fxbellamy:2
608011,Joaquim Pueyo,Joaquim_PUEYO,twitter.com/Joaquim_PUEYO,361,frebsamen:14; france_urbaine:11; cualencon:11; villesdefrance:10; joaquim_pueyo:9; prefet61:7; emmanuelmacron:6; rtlfrance:5; usbda61:4; bfmtv:4; quakenbrueck:4; l_amf:3; valeriehayer:3; tendanceouest:2; gilaverous:2; afccre:2; bfm_normandie:2; ancterritoires:2; jep:2; croixrouge:2; joebiden:2; philippehuppe:2; fedprogressiste:2; elisabeth_borne:2; tendanceouest61:1; policenationale:1; cai:1; nicolasmayernmr:1; yaelbraunpivet:1; bcazeneuve:1
610667,Gabriel Serville,GabrielServille,twitter.com/GabrielServille,361,gabrielserville:27; thibsvega:14; ctdeguyane:12; gkpa2021:11; assembleenat:10; prefet973:9; seblecornu:8; guyla1ere:7; outremers360:7; franceguyane:7; gouvernementfr:7; la1ere:6; tlechatvega:6; lenaickadam:6; deputespcf:5; laurencevanceu:4; radiopeyi:3; younousomarjee:3; jlmelenchon:3; cnes:3; parlementerfr:3; guyane_insoumis:3; florence_parly:3; parispasrose:3; merapharmacy:2; the_redbreast:2; eric_gernez:2; fabien_roussel:2; univguyane:2; skerbarh:2
643175,Stella Dupont,stelladupont,twitter.com/stelladupont,361,encommun_parti:53; bcazeneuve:38; assembleenat:21; cecile_rilhac:14; stelladupont:12; barbarapompili:7; lcp:6; bayrou:5; bfmtv:4; volt_france:4; seblecornu:4; brunoretailleau:4; lopinion_fr:3; sosmedfrance:3; ph_aghion:3; rglucks1:3; maine_et_loire:3; emmanuelmacron:3; clapotmireille:3; cfdt:3; audreylive14:3; sachahoulie:3; francoisegatel:3; laconventionbc:2; clotildevalter:2; ccfd_tsolidaire:2; mathiasulmann:2; franceinfo:2; caroledelga:2; fhollande:2
719616,Christophe Euzet,ChristopheEuzet,twitter.com/ChristopheEuzet,360,emmanuelmacron:76; agirensemble_an:22; jfeliaou:14; e_dupondm:12; christopheeuzet:8; eric_laude:8; elisabeth_borne:8; jeancastex:8; demoulinem:8; midilibresete:7; becht_olivier:7; jerometoulza:6; kerlogot22:6; deputesdem:6; an_comlois:6; gmail:5; assembleenat:5; midilibre:4; f3occitanielr:3; ccastaner:3; lesinguliersete:3; codubost:3; univ:2; upvd1:2; yvanauguet:2; heraulttribune:2; radioaviva88fm:2; thauinfos:2; gabrielblasco34:2; lopezliguori:2
331582,Philippe Vigier,VigierPhilippe,twitter.com/VigierPhilippe,360,vigierphilippe:79; lcp:78; deputesdem:44; europe1:30; radiojfrance:15; bfmtv:12; mfesneau:11; publicsenat:10; assembleenat:9; modem:8; bayrou:6; guillaumegarot:6; seblecornu:4; apoussart:4; kathiagilder:4; lecho_fr:4; jpfarandou:3; christoblanchet:3; ferraccimarc:3; yaelbraunpivet:2; lecocqcharlotte:2; citescozola28:2; michelbarnier:2; cnews:2; admdfrance:2; fiassemblee:2; veilleactsante:2; sudradio:2; c_barbier:2; nicolasmetzdorf:2
720630,Maxime Minot,MaximeMinot,twitter.com/MaximeMinot,360,cd_oise:14; lesrepublicains:13; nadegelefebvre_:8; paris2024:8; maximeminot:6; fxbellamy:5; republicains_an:5; tonyestanguet:4; assembleenat:4; laurentwauquiez:3; oiseaction:3; xavierbertrand:3; lcp:3; sdis60:2; juliendive:2; paralympics:2; fabiendifilippo:2; diasteresa60:2; cordierpierre08:2; bfmtv:2; vpecresse:1; arcom_fr:1; lafrancerepart:1; jeromebascher:1; pierrevatinoff:1; emmaus_france:1; daoud_kamel:1; michelbarnier:1; cassandrebeaugrand:1; ericpauget1:1
721024,Anne Genetet,AGenetet,twitter.com/AGenetet,360,gabrielattal:72; renaissance:44; deputesensemble:43; emmanuelmacron:18; agenetet:11; yaelbraunpivet:7; laurentsmartin:5; jnbarrot:4; seblecornu:4; priscathevenot:4; laure_miller:3; sudradio:3; nathcogg:3; sylvainmaillard:3; assembleenat:3; simonincatheryn:3; benjaminhaddad:3; bfmtv:3; ksfopenukraine:3; francediplo:2; n_forissier:2; magaliberdah:2; lci:2; le_figaro:2; lepoint:2; jeunesenmarche:2; valeriehayer:2; elisabeth_borne:2; tmohamedsoilihi:2; vincent_caure:1
998,Olivier Dassault,ODassault,twitter.com/ODassault,360,republicains_an:38; ndainville:34; odassault:33; assembleenat:20; jmfourgous:20; dassault_onair:14; lesrepublicains:12; franceculture:11; lcp:9; courrierpicard:8; sqy:8; emmanuelmacron:7; industriefrance:7; dassaultfalcon:7; leparisien_60:7; g2_ea:6; vbazinmalgras:5; xavierbertrand:5; geoffroyrdb:5; youtube:4; le_figaro:4; carolinecayeux:4; seccivilefrance:4; ephilippepm:4; europe1:4; revuepol:3; parnasse:3; le:3; olivierpaccaud:3; chjacob77:3
267673,Philippe Folliot,philippefolliot,twitter.com/philippefolliot,360,alliancec:36; senat:32; jcfromantin:27; lecentre2024:25; philippefolliot:24; pbonnecarrere81:22; uc_senat:13; assembleenat:8; publicsenat:7; jeanterlier:7; natopa:7; juliecapoortega:7; philippetabarot:6; prefet81:5; sudradio:5; sebastienpla:5; lejdd:4; latribune:4; gilles_mentre:4; gerard_larcher:3; franceotan:3; bayrou:3; georgesnaturel:3; franceinfo:3; laurence_beau:3; brunolemaire:3; tf1:3; patrice_anato:3; floriangrill:2; francerugby:2
719640,Sophie Mette,SophieMette1,twitter.com/SophieMette1,359,deputesdem:39; mfesneau:33; elisabeth_borne:23; modem:18; sophiemette1:16; modemgironde:14; assembleenat:13; rimaabdulmalak:10; lcp:9; gdarmanin:9; jpatrierleitus:7; emmanuelmacron:7; auroreberge:7; fz_cestas:7; laurentesquenet:7; jnbarrot:6; gdarrieussecq:6; yaelbraunpivet:5; t_cazenave:4; education_gouv:4; f_caussetissier:4; pbertagard:4; perrinegoulet:3; ipuparliament:3; bayrou:3; sabinethillaye:3; salondelagri:3; maudgatel:3; celinecalvez:3; brosseanthony:3
