tweet_id,timestamp,text,author_handle,mentioned_handles,deputy_id,full_name,twitter_name,twitter_web_urls,political_group_abbrev,political_group
1971198069422387500,Thu Sep 25 13:00:17 +0000 2025,"À ceux qui disent que les politiques n’ont pas à commenter les décisions de Justice, je le partage sauf quand les Juges cherchent à faire de la politique avec leurs décisions. Soutien total au Président @NicolasSarkozy !",marinebrenier,nicolassarkozy,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1970561826652877300,Tue Sep 23 18:52:05 +0000 2025,"RT @cestrosi: Il y a 11 ans, mon ami et guide de montagne niçois, Hervé Gourdel, était sauvagement décapité par des terroristes islamistes…",marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1966034952161501685,Thu Sep 11 07:03:54 +0000 2025,Tout va bien Madame la Marquise. Pauvre France !,marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1956100374093271407,Thu Aug 14 21:07:26 +0000 2025,"RT @cestrosi: Si les soupçons de fichage illégal par Éric Ciotti sont avérés, ces pratiques sont ignobles et dangereuses et rappellent les…",marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1953452558254489794,Thu Aug 07 13:45:57 +0000 2025,RT @cestrosi: Voici plusieurs semaines que les pharmaciens d’officine se mobilisent partout en France et alertent sur les conséquences du p…,marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1942655020358590822,Tue Jul 08 18:40:24 +0000 2025,"RT @laurentwauquiez: Olivier tu n’es pas seul. Tu comptes ici des compagnons fidèles, des amis qui perpétueront ta mémoire : celle d’un hom…",marinebrenier,laurentwauquiez,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1938664622732779688,Fri Jun 27 18:23:59 +0000 2025,"RT @RRepublicain06: Ici, pactiser avec le RN ne choque plus personne.

Mais être fidèle à l’arc républicain, ça, c’est devenu un problème.…",marinebrenier,rrepublicain06,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1938166405515415840,Thu Jun 26 09:24:15 +0000 2025,Encore mieux qu’un nouvel épisode de retour vers le futur 😜,marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1936520354282746330,Sat Jun 21 20:23:25 +0000 2025,RT @anthony_borre: Heureux d’avoir partagé avec @marinebrenier cette nouvelle édition de la “Fête de la Petite Enfance”. Un événement désor…,marinebrenier,anthony_borre; marinebrenier,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1934338462695739889,Sun Jun 15 19:53:22 +0000 2025,RT @napsarkozy: Il est des Légions d’honneur que l’on ne perd pas. Celles que l’on reçoit en sauvant des enfants des griffes d’un kamikaze.…,marinebrenier,napsarkozy,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1930942000930472030,Fri Jun 06 10:57:02 +0000 2025,"RT @VilledeNice: 🇫🇷Le 6 juin à 20h30, le Quai des États-Unis s'embrase avec Agoria, maestro présent aux JO de Paris 2024 &amp; Cassius, pilier…",marinebrenier,villedenice,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1927418826037084700,Tue May 27 17:37:12 +0000 2025,"L'@AssembleeNat adopte enfin les textes sur la fin de vie et l'aide à mourir. Il y a 4 ans, lorsque je siégeais dans l'hémicycle, nous avions initié ce combat de manière transpartisane. Le texte n'est pas idéal, mais c'est un début. La France avance enfin sur ce sujet de dignité.",marinebrenier,assembleenat,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1927418829040132000,Tue May 27 17:37:13 +0000 2025,Merci aux courageux députés qui portent ou ont porté ce combat depuis 4 ans : @OlivierFalorni @YaelBRAUNPIVET @agnesfirmin @GuillaumeChiche @BattistelMarie @CarolineFiat54 @MaximeMinot Jean-Louis Touraine.,marinebrenier,agnesfirmin; battistelmarie; carolinefiat54; guillaumechiche; maximeminot; olivierfalorni; yaelbraunpivet,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1927418831862960000,Tue May 27 17:37:13 +0000 2025,"Bravo aux Députés @lesRepublicains qui ont eu le courage de leurs convictions : @IanBoucard @VincentJeanbrun Thierry Liger, Eric Liégeon, @sbastien_martin, @fmeunier19 et Christelle Petex. Ils incarnent cette droite humaniste qui place la dignité humaine au cœur de ses valeurs.",marinebrenier,fmeunier19; ianboucard; lesrepublicains; sbastien_martin; vincentjeanbrun,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1925125791190323380,Wed May 21 09:45:30 +0000 2025,"RT @cestrosi: Voilà des années que je dénonce cette 5ème colonne. Elle est aujourd’hui documentée : tout est là, tout est écrit ! LFI peut…",marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1923856290360463589,Sat May 17 21:40:57 +0000 2025,"RT @ogcnice: #NissaEuropa

La cérémonie de clôture de la saison en direct ! https://t.co/rB8MRdqyrz",marinebrenier,ogcnice,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1917315758201201081,Tue Apr 29 20:31:13 +0000 2025,"RT @BrunoRetailleau: Pourquoi tout ce bruit ? Pourquoi toutes ces attaques ? C’est vous qui pratiquez l’indignation sélective, vous qui vou…",marinebrenier,brunoretailleau,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1916954203211059425,Mon Apr 28 20:34:31 +0000 2025,"RT @Dominiq_Estrosi: De l’enthousiasme, de l’espoir portés et partagés par les militants et sympathisants réunis autour de @MTabarot , @PPL…",marinebrenier,dominiq_estrosi; mtabarot; ppl,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1916953754806505843,Mon Apr 28 20:32:45 +0000 2025,"RT @CorradiLea: Quelle joie de vous retrouver  ! 
Ce soir la nouvelle permanence @lesRepublicains de #Nice06 a ouvert ses portes, et il a f…",marinebrenier,corradilea; lesrepublicains,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1916844622111768811,Mon Apr 28 13:19:05 +0000 2025,"RT @VilledeNice: 🤝🏻 Marine Brenier Adjointe au Maire Déléguée à la Famille et à la Petite enfance, recevra les Niçoises et les Niçois qui l…",marinebrenier,villedenice,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1914982531742441962,Wed Apr 23 09:59:48 +0000 2025,Merci @cestrosi de soutenir Léo dans ce projet ambitieux et qui fait écho au prochain congrès des océans accueilli dans notre belle @VilldeNice !,marinebrenier,cestrosi; villdenice,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1914973544531808628,Wed Apr 23 09:24:06 +0000 2025,Merci @cestrosi 👍👍👍,marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1905343578408108394,Thu Mar 27 19:38:03 +0000 2025,Soutien au Président Sarkozy 🙏🏻,marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1904855056702222608,Wed Mar 26 11:16:50 +0000 2025,"La République ne doit jamais céder face à ceux qui la menacent. Soutien total à notre Premier Adjoint qui, courageusement et à raison, ne laisse pas la délinquance s’installer dans nos rues !",marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1904443945574088933,Tue Mar 25 08:03:14 +0000 2025,Encore une bonne nouvelle pour les familles niçoises ! Notre halte jeux du centre ville vous accueillera dans de nouveaux locaux encore plus adaptés aux plus jeunes niçois.,marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1904261309425745987,Mon Mar 24 19:57:30 +0000 2025,"RT @pierre_fiori: Rue de Suisse, l'extension de la Halte-Jeu ""l'île des enfants"" prend forme. 

Comme annoncé par @cestrosi, ce nouvel équi…",marinebrenier,cestrosi; pierre_fiori,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1933490089793044589,Fri Jun 13 11:42:14 +0000 2025,RT @EmmanuelMacron: La France a plusieurs fois condamné le programme iranien en cours et a pris toutes les mesures diplomatiques en ce sens…,alouismars,emmanuelmacron,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1933446602762424552,Fri Jun 13 08:49:26 +0000 2025,Une bonne nouvelle.,alouismars,,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1932853789372895481,Wed Jun 11 17:33:48 +0000 2025,RT @EmmanuelMacron: C’est une recommandation des experts de la commission écrans : je porte l’interdiction des réseaux sociaux avant 15 ans…,alouismars,emmanuelmacron,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1931644886257660309,Sun Jun 08 09:30:03 +0000 2025,Bonjour la @SNCFVoyageurs. Est il normal que votre contrôleur ait obligé des mamans avec des bébés à récupérer tous leurs  bagages et poussettes rangés en bas au prétexte qu’elles étaient à l’étage alors que le règlement ne le prévoit pas. La SNCF n’aime pas les mamans seules.,alouismars,sncfvoyageurs,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1930853008780230734,Fri Jun 06 05:03:25 +0000 2025,RT @FranceVictimes: @MLeMenFV @JeanneBarsegh @strasbourg @ALouisMars @justice_gouv « Vous êtes en prise avec la réalité de terrain et aux c…,alouismars,alouismars; francevictimes; jeannebarsegh; justice_gouv; mlemenfv; strasbourg,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1930852925414289862,Fri Jun 06 05:03:05 +0000 2025,"RT @DIAVictimes: Aux #Assises nationales de l’aide aux victimes pour parler #harcèlement 🗣️

L’occasion pour @ALouisMars de rappeler le rôl…",alouismars,alouismars; diavictimes,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1930628295722184934,Thu Jun 05 14:10:29 +0000 2025,"RT @FranceVictimes: @MLeMenFV @JeanneBarsegh @strasbourg @ALouisMars, DIAV @justice_gouv 

« Lors d’une rencontre, une mère endeuillée m’av…",alouismars,alouismars; francevictimes; jeannebarsegh; justice_gouv; mlemenfv; strasbourg,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1928025449696821292,Thu May 29 09:47:42 +0000 2025,"RT @MarleneSchiappa: Rarement une personnalité aura été autant diffamée, attaquée, harcelée, et dans des termes aussi cruels, que Brigitte…",alouismars,marleneschiappa,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1927616339511828487,Wed May 28 06:42:03 +0000 2025,"RT @DIAVictimes: 1/2 | À Reims, au campus de @sciencespo, participation à un #colloque sur le #harcèlement scolaire 🗣️

Aux côtés des #vict…",alouismars,diavictimes; sciencespo,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1927616304711680107,Wed May 28 06:41:55 +0000 2025,"RT @DIAVictimes: 2/2 | Visite du #CRP de Reims, un dispositif de prise en charge globale des personnes souffrant d’un trouble de stress pos…",alouismars,diavictimes,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1925807275224019000,Fri May 23 06:53:28 +0000 2025,"RT @DIAVictimes: Au chevet des victimes, #ParisAideAuxVictimes est une asso assurant un accompagnement pluridisciplinaire, que les victimes…",alouismars,diavictimes,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1924484408217677924,Mon May 19 15:16:52 +0000 2025,Les « clients » qui ont des relations sexuelles avec des mineurs de moins de 15 ans sont des criminels passibles de la Cour d’assises. Il faut les traquer autant que ces proxénètes. Une pensée pour la jeune fille victime.,alouismars,,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1924132892420038772,Sun May 18 16:00:04 +0000 2025,"RT @GAttalActu: 🌈❤ « L'homophobie, je l'ai vécue. Je la vis. Je pense à tous les jeunes Français qui la subissent » confiait @GabrielAttal…",alouismars,gabrielattal; gattalactu,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1923848092471726424,Sat May 17 21:08:23 +0000 2025,"RT @DIAVictimes: @UMontreal @ALouisMars @justice_gouv 3/3 |  Aux cotes du Dr Benjamin Roebuck, pour découvrir ses fonctions d’#Ombudsman fé…",alouismars,alouismars; diavictimes; justice_gouv; umontreal,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1923848050751005011,Sat May 17 21:08:13 +0000 2025,"RT @DIAVictimes: 1/3 | Merci au @ReseaudesCAVAC, pilier de l’aide aux victimes au 🇨🇦 pour ces échanges si enrichissants

📍Un réseau de 170…",alouismars,diavictimes; reseaudescavac,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1923405247818404228,Fri May 16 15:48:40 +0000 2025,"RT @DIAVictimes: 1/3 | Au centre d’enquête du @SPVM à la découverte de la #Section spécialisée en violence conjugale 🚨🚺

Des équipes mêlant…",alouismars,diavictimes; spvm,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1922771074216857858,Wed May 14 21:48:42 +0000 2025,RT @DIAVictimes: Merci à @DROITSVICTIMES et à la Fédération des maisons d’hébergement pour femmes pour ces échanges passionnants sur les dr…,alouismars,diavictimes; droitsvictimes,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1922350389489238413,Tue May 13 17:57:03 +0000 2025,"RT @DIAVictimes: 3/3 Temps d’échange passionnant avec Jean Proulx, professeur titulaire de #criminologie à @UMontreal, spécialisé dans la d…",alouismars,diavictimes; umontreal,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1922350362318590108,Tue May 13 17:56:56 +0000 2025,"RT @DIAVictimes: 2/3 | Rencontre avec Me Isabelle Dorion et Me Camille Boucher, procureures de la #Couronne aux poursuites criminelles et p…",alouismars,diavictimes,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
1922350309516407275,Tue May 13 17:56:43 +0000 2025,"RT @DIAVictimes: 1/3 | 1ère étape au 🇨🇦 avec le @SPVM, #police indépendante de la ⚖️ et du politique, engagée auprès des #victimes.

🚓 Le S…",alouismars,diavictimes; spvm,718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche
2001915209301242102,Fri Dec 19 07:19:14 +0000 2025,RT @pybournazel: M. Grégoire prétend ce matin sur @RTLFrance que le budget de la Mairie de Paris serait en *excédent* et non en déficit. Ma…,flprovendier,pybournazel; rtlfrance,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
2001889451824550229,Fri Dec 19 05:36:53 +0000 2025,RT @fdevedjian: Remarquable intervention de ⁦@pybournazel⁩ à propos du vœu présenté par ⁦@datirachida⁩ relatif à la demande de protection e…,flprovendier,datirachida; fdevedjian; pybournazel,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1999266468891168826,Thu Dec 11 23:54:05 +0000 2025,"RT @AssembleeNat: ✅ Adoption de la proposition de loi visant à protéger les mineurs isolés et à lutter contre le sans-abrisme, en première…",flprovendier,assembleenat,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1998795838211125485,Wed Dec 10 16:43:58 +0000 2025,"RT @AlertesInfos: 🚨🇫🇷 FLASH | Des éducateurs de l’Aide sociale à l’enfance ont RASÉ DE FORCE les cheveux d’Eliott, un enfant de 8 ans, qui…",flprovendier,alertesinfos,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1997067276424544574,Fri Dec 05 22:15:17 +0000 2025,"RT @FranceRugby: 🇫🇷 La FFR apporte tout son soutien à Christophe Gleizes, journaliste sportif français actuellement détenu en Algérie.
 
La…",flprovendier,francerugby,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1996515403661811948,Thu Dec 04 09:42:20 +0000 2025,RT @YaelBRAUNPIVET: Christophe Gleizes vient d’être condamné en appel à 7 ans de prison ferme pour apologie du terrorisme. Je regrette vive…,flprovendier,yaelbraunpivet,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1995584065194668441,Mon Dec 01 20:01:31 +0000 2025,"RT @jnbarrot: Vladimir Poutine veut éteindre l’âme d’un peuple en s’en prenant à ses enfants. Arrachés à leur famille, déportés de force da…",flprovendier,jnbarrot,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1993266681246859433,Tue Nov 25 10:33:04 +0000 2025,"RT @DelaunayYannFV: A @strasbourg, le #VIES en soutien à la création de coopérations décentralisées pleines de sens : bravo à Marieta VSI-R…",flprovendier,delaunayyannfv; strasbourg,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1988613502227853661,Wed Nov 12 14:23:00 +0000 2025,"RT @BernardLehut: L'Algérie ""accepte""de gracier l'écrivain Boualem Sansal (présidence) ! https://t.co/5RhoC7pbsa",flprovendier,bernardlehut,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1988304580275560758,Tue Nov 11 17:55:27 +0000 2025,"RT @AmbaFR_Armenie: En ce 11 novembre, journée de la Victoire et de la Paix, l'Ambassade de France en Arménie a commémoré l'Armistice de 19…",flprovendier,ambafr_armenie,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1987275451077726669,Sat Nov 08 21:46:03 +0000 2025,"RT @BernardLehut: Au 357e jour de détention de Boualem Sansal, 357 jours de trop, la @FoirelivreBrive réclame la libération de l’écrivain f…",flprovendier,bernardlehut; foirelivrebrive,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1986555696960221575,Thu Nov 06 22:06:01 +0000 2025,RT @fdevedjian: @datirachida vient de déposer plainte contre moi devant @batonnierparis pour “manquements graves et répétés aux principes e…,flprovendier,batonnierparis; datirachida; fdevedjian,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1985777588829073833,Tue Nov 04 18:34:05 +0000 2025,"RT @jnbarrot: Cécile Kohler et Jacques Paris sont enfin sortis de prison. Ils sont en sécurité à la Résidence de France, à Téhéran, dans l'…",flprovendier,jnbarrot,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1985690054388564327,Tue Nov 04 12:46:15 +0000 2025,"RT @ArmeniaPeace: 📌 Après avoir formé plus de 600 civils dans les villages frontaliers du Tavush, Armenia Peace Initiative (API) a lancé un…",flprovendier,armeniapeace,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1984853766454251576,Sun Nov 02 05:23:09 +0000 2025,"RT @BernardLehut: 350 jours de détention pour Boualem Sansal, 350 jours de trop.
#avecboualemsansal plus que jamais https://t.co/cgVA7eyYOV",flprovendier,bernardlehut,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1984264597763944917,Fri Oct 31 14:22:00 +0000 2025,"RT @BernardLehut: 348 jours de détention pour Boualem Sansal, 348 jours de trop.
#avecboualemsansal plus que jamais https://t.co/RYZUvjYXU9",flprovendier,bernardlehut,722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche
1902277821336023418,Wed Mar 19 08:35:49 +0000 2025,RT @pierre_fiori: Une douzaine d'arbres viendra bientôt agrémenter les écoles de St-Antoine de Ginestière afin de créer plus d'ombrage et p…,marinebrenier,pierre_fiori,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1885214703053320298,Fri Jan 31 06:33:05 +0000 2025,"Ça nous rappelle la belle époque ! Bravo à Lucas, @CorradiLea et toute l’équipe !!!",marinebrenier,corradilea,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1884854824493068439,Thu Jan 30 06:43:03 +0000 2025,Bravo ma Pusto. Fière de ton engagement depuis de nombreuses années pour faire rayonner Marseille et pour les marseillais.,marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1883603261506421096,Sun Jan 26 19:49:47 +0000 2025,"La vie politique française perd l’une de ses plus belles figures, Nicolas Florian. Plus qu’un fervent défenseur de sa ville et de ses idées politiques, c’était un homme sincèrement bon comme le monde politique en connaît peu. Pensées à ses proches et aux bordelais. https://t.co/dpgv2afcNz",marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1869716745440862285,Thu Dec 19 12:09:44 +0000 2024,L’incarnation du courage 🙏🏻,marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1856389457034776971,Tue Nov 12 17:31:51 +0000 2024,RT @ccaf_france: La COP s’ouvre à Bakou un an après le nettoyage ethnique de l’#Artsakh et alors que l’🇦🇿 détient et torture 23 otages 🇦🇲…,marinebrenier,ccaf_france,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1855629401674686827,Sun Nov 10 15:11:39 +0000 2024,"RT @cestrosi: La plaine du var, c’est un aménagement pour les Niçois et pour l’emploi. Pour que les jeunes Niçois puissent se former ici à…",marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1853939010806378954,Tue Nov 05 23:14:39 +0000 2024,"RT @JonathanDenis: Le texte sur la #FindeVie sera donc étudié à l’@AssembleeNat, sur 2 semaines, à partir du 27 janvier 2025.
Enfin ! 
Les…",marinebrenier,assembleenat; jonathandenis,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1843218484416975224,Mon Oct 07 09:15:06 +0000 2024,"Vide ta chambre, 2ème édition c’est samedi au Parc du Ray ! Venez profiter en famille d’un moment sympa pour faire de belles affaires pour vos tout-petits et au bénéfice du secours populaire ! https://t.co/2WVZgiar2r",marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1842967370392019201,Sun Oct 06 16:37:16 +0000 2024,Merci @MichelBarnier d’avoir clarifié votre positionnement sur une attente si forte des français. Heureuse de savoir que ce PJL #findevie va enfin pouvoir reprendre !,marinebrenier,michelbarnier,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1842966167671181632,Sun Oct 06 16:32:29 +0000 2024,RT @Maxime_Boudet: 🤝 Excellente nouvelle : le PJL #FinDeVie sera finalement repris tel quel pour accélérer le processus. Une étape décisive…,marinebrenier,maxime_boudet,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1834271389697933723,Thu Sep 12 16:42:33 +0000 2024,"RT @MichelBarnier: Des services publics proches des citoyens, ça marche ! C’est le cas avec les maisons France Services comme ici à Entrela…",marinebrenier,michelbarnier,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1832179567697555599,Fri Sep 06 22:10:23 +0000 2024,"RT @cestrosi: #LouFestinNissart, un moment si particulier pour moi chaque année. L’occasion de réunir celles et ceux qui sont le visage de…",marinebrenier,cestrosi,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1827997488244052231,Mon Aug 26 09:12:18 +0000 2024,"RT @cestrosi: Au séminaire de rentrée de la direction de la famille de la @VilledeNice avec @marinebrenier, @MonierF06 et les 770 agents. J…",marinebrenier,cestrosi; marinebrenier; monierf06; villedenice,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1823372941267988920,Tue Aug 13 14:56:00 +0000 2024,"RT @pierre_fiori: [🗞️ Revue de Presse]

Parmi les 110 opérations de Rénovation, Embellissement, Modernisation et Végétalisation en cours ce…",marinebrenier,pierre_fiori,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1817825915126341808,Mon Jul 29 07:34:06 +0000 2024,"RT @pierre_fiori: Visite du chantier de l'école élémentaire des Magnolias.

Une éco-construction exemplaire, pour un nouvel équipement de 8…",marinebrenier,pierre_fiori,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1816101739310825718,Wed Jul 24 13:22:50 +0000 2024,"RT @anthony_borre: Un rêve devenu réalité !
Les Alpes françaises accueilleront les JO d’hiver 2030 ! 
@laurentwauquiez, @RenaudMuselier et…",marinebrenier,anthony_borre; laurentwauquiez; renaudmuselier,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1814197101447770314,Fri Jul 19 07:14:29 +0000 2024,"Élection de notre Président de la Métropole @cestrosi à une très large majorité ! Félicitations à lui et en avant, ensemble pour notre @MetropoleNCA ! https://t.co/djySrAgsBV",marinebrenier,cestrosi; metropolenca,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
1811870910451974210,Fri Jul 12 21:11:02 +0000 2024,"Première édition de la guinguette des familles à #Nice06 dans le magnifique cadre du Parc Phœnix. Quelle joie de voir cet esprit festif partagé avec les pichouï et les parents !

Merci à tous les agents de ma direction qui se sont mobilisés pour ce beau succès 👏🏻 https://t.co/OMJ7FBCwwb",marinebrenier,,713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants"
