id,full_name,twitter_name,twitter_web_urls,tweets_en_captura,top_mentions
331582,Philippe Vigier,VigierPhilippe,twitter.com/VigierPhilippe,720,vigierphilippe:158; lcp:156; deputesdem:88; europe1:60; radiojfrance:30; bfmtv:24; mfesneau:22; publicsenat:20; assembleenat:18; modem:16; bayrou:12; guillaumegarot:12; seblecornu:8; apoussart:8; kathiagilder:8; lecho_fr:8; jpfarandou:6; christoblanchet:6; ferraccimarc:6; yaelbraunpivet:4; lecocqcharlotte:4; citescozola28:4; michelbarnier:4; cnews:4; admdfrance:4; fiassemblee:4; veilleactsante:4; sudradio:4; c_barbier:4; nicolasmetzdorf:4
720630,Maxime Minot,MaximeMinot,twitter.com/MaximeMinot,720,cd_oise:28; lesrepublicains:26; nadegelefebvre_:16; paris2024:16; maximeminot:12; fxbellamy:10; republicains_an:10; tonyestanguet:8; assembleenat:8; laurentwauquiez:6; oiseaction:6; xavierbertrand:6; lcp:6; sdis60:4; juliendive:4; paralympics:4; fabiendifilippo:4; diasteresa60:4; cordierpierre08:4; bfmtv:4; vpecresse:2; arcom_fr:2; lafrancerepart:2; jeromebascher:2; pierrevatinoff:2; emmaus_france:2; daoud_kamel:2; michelbarnier:2; cassandrebeaugrand:2; ericpauget1:2
721024,Anne Genetet,AGenetet,twitter.com/AGenetet,720,gabrielattal:144; renaissance:88; deputesensemble:86; emmanuelmacron:36; agenetet:22; yaelbraunpivet:14; laurentsmartin:10; jnbarrot:8; seblecornu:8; priscathevenot:8; laure_miller:6; sudradio:6; nathcogg:6; sylvainmaillard:6; assembleenat:6; simonincatheryn:6; benjaminhaddad:6; bfmtv:6; ksfopenukraine:6; francediplo:4; n_forissier:4; magaliberdah:4; lci:4; le_figaro:4; lepoint:4; jeunesenmarche:4; valeriehayer:4; elisabeth_borne:4; tmohamedsoilihi:4; vincent_caure:2
998,Olivier Dassault,ODassault,twitter.com/ODassault,720,republicains_an:76; ndainville:68; odassault:66; assembleenat:40; jmfourgous:40; dassault_onair:28; lesrepublicains:24; franceculture:22; lcp:18; courrierpicard:16; sqy:16; emmanuelmacron:14; industriefrance:14; dassaultfalcon:14; leparisien_60:14; g2_ea:12; vbazinmalgras:10; xavierbertrand:10; geoffroyrdb:10; youtube:8; le_figaro:8; carolinecayeux:8; seccivilefrance:8; ephilippepm:8; europe1:8; revuepol:6; parnasse:6; le:6; olivierpaccaud:6; chjacob77:6
267673,Philippe Folliot,philippefolliot,twitter.com/philippefolliot,720,alliancec:72; senat:64; jcfromantin:54; lecentre2024:50; philippefolliot:48; pbonnecarrere81:44; uc_senat:26; assembleenat:16; publicsenat:14; jeanterlier:14; natopa:14; juliecapoortega:14; philippetabarot:12; prefet81:10; sudradio:10; sebastienpla:10; lejdd:8; latribune:8; gilles_mentre:8; gerard_larcher:6; franceotan:6; bayrou:6; georgesnaturel:6; franceinfo:6; laurence_beau:6; brunolemaire:6; tf1:6; patrice_anato:6; floriangrill:4; francerugby:4
719640,Sophie Mette,SophieMette1,twitter.com/SophieMette1,718,deputesdem:78; mfesneau:66; elisabeth_borne:46; modem:36; sophiemette1:32; modemgironde:28; assembleenat:26; rimaabdulmalak:20; lcp:18; gdarmanin:18; jpatrierleitus:14; emmanuelmacron:14; auroreberge:14; fz_cestas:14; laurentesquenet:14; jnbarrot:12; gdarrieussecq:12; yaelbraunpivet:10; t_cazenave:8; education_gouv:8; f_caussetissier:8; pbertagard:8; perrinegoulet:6; ipuparliament:6; bayrou:6; sabinethillaye:6; salondelagri:6; maudgatel:6; celinecalvez:6; brosseanthony:6
719740,Jean-Charles Colas-Roy,JCColasRoy,twitter.com/JCColasRoy,718,coenove:168; emmanuelmacron:98; agnesrunacher:30; grdf:26; gabrielattal:20; jccolasroy:18; assembleenat:18; unionhlm:14; galliardm:14; ademe:12; hyvolution:12; elisabeth_borne:12; avecvous:12; energiematin:10; enerjmeeting:10; jmzulesi:10; pcanfin:10; gwenguers:10; yaelbraunpivet:8; ffbatiment:8; interclima:8; enerpresse:8; echirolles38:8; planbatiment:6; ferraccimarc:6; salondelagri:6; cegibat:6; sylvainwaserman:6; renaissance_38:6; cre_energie:6
722000,Stéphane Buchou,StephaneBuchou,twitter.com/StephaneBuchou,716,deputesre:72; renaissance:30; gabrielattal:28; emmanuelmacron:26; deputesensemble:24; assembleenat:24; elisabeth_borne:24; yaelbraunpivet:16; gouvernementfr:16; equipefra:14; herveberville:14; stephanebuchou:12; an_devdur:12; prefetvendee:8; christophebechu:8; an_afeur:8; ouestfrance85:6; economie_gouv:6; valeriehayer:6; auroreberge:6; t_cazenave:6; agnesfirmin:6; sante_gouv:6; bcouillard33:6; antoine_armand:4; seblecornu:4; agnesrunacher:4; ouestfrance:4; franceinsoumise:4; steph_sejourne:4
719600,Éric Poulliat,EPoulliat,twitter.com/EPoulliat,712,assembleenat:28; deputesre:22; yaelbraunpivet:20; bcouillard33:12; gabrielattal:12; carolinefourest:10; enthoven_r:10; gdarmanin:10; lcp:10; prefaquitaine33:10; charlottecaubel:10; e_dupondm:8; soniabackes:8; epoulliat:8; sophiaaram:6; sabrinaroubache:6; gendarmerie:6; jeffdesport:6; sudradio:6; francerugby:6; 24hpujadas:4; khannrachel:4; ubbrugby:4; erazavi3:4; xaviergorce:4; daoud_kamel:4; sifaoui:4; seblecornu:4; franceinter:4; bleu_gironde:4
722090,Bénédicte Pételle,DeputeeBPetelle,twitter.com/DeputeeBPetelle,712,asnieresem:54; emmanuelmacron:50; adrientaquet:44; assembleenat:34; deputeebpetelle:26; an_afsoc:24; lremcolombes:20; olivierveran:14; sante_gouv:14; jeancastex:12; bai_achidi:10; 92enmarche:10; lcp:10; ciivise_contact:8; encommun_parti:8; barbarapompili:8; ccastaner:8; caritasfrance:6; villecolombes:6; richardferrand:6; iacovellixavier:6; erwanbalanant:6; 3807limon:6; nadiahai78:6; jmblanquer:6; marieabita:4; stanguerini:4; flprovendier:4; gabrielattal:4; jugedurand:4
605069,Jean-Louis Bricout,jlbricout,twitter.com/jlbricout,708,bcazeneuve:198; jlbricout:108; clotildevalter:66; groupeliot_an:54; laconventionbc:34; couturiercathy:30; assembleenat:26; lcp:24; lopinion_fr:22; laernoes:20; m_meynierm:20; hubertottalsace:18; cavousf5:10; p_brun:10; caroledelga:10; bfmtv:10; fabien_roussel:10; fhollande:8; gouvernementfr:8; hadrienclouet:8; lacroix_prg:8; arnaudbattefort:8; idelunis:8; an_devdur:8; lotcharlot:8; yfavennec:8; bsainthuile:8; davidtaupiac:8; franceinter:6; arthurdelaporte:6
719186,Fadila Khattabi,fadila_khattabi,twitter.com/KhattabiF|twitter.com/fadila_khattabi,704,fadila_khattabi:64; gabrielattal:56; emmanuelmacron:52; renaissance:36; aoc1978:36; solidarite_gouv:24; elisabeth_borne:20; equipefra:14; cavautrin:14; tonyestanguet:12; franceinfo:12; deputesensemble:10; nbelloubet:10; paris2024:10; elysee:8; sudradiofqcc:8; le_parisien:8; p_vergriete:8; gouvernementfr:8; valeriehayer:8; oliviagregoire:8; sabrinaroubache:8; modem:6; franckriester:6; bfmtv:6; gattalactu:6; sarahelhairy:6; terresdeprogres:6; philippecroizon:6; seblecornu:4
718744,Delphine Bagarry,DBagarry,twitter.com/DBagarry,700,albanegaillot:90; dbagarry:36; assembleenat:20; marinetondelier:18; emiliecariou:18; paulaforteza:16; yjadot:16; villanicedric:12; leplanning:10; malkamarcovich:10; joelgiraud05:10; edwardmayor:10; m_orphelin:10; faureolivier:8; nupes_2022_:8; fr_insoumise04:8; chapelierannie:8; alpes_1:8; rglucks1:8; partisocialiste:6; bfm_dici:6; julienbayou:6; lecese:6; blancfelix:4; delphinebatho:4; jeanlouisbianco:4; pdharreville:4; anesf_fr:4; eelv:4; nupes_2022:4
266797,Philippe Gosselin,phgosselin,twitter.com/phgosselin,680,lamanche50:70; brunoretailleau:46; droiterep_an:38; assembleenat:36; phgosselin:36; lesrepublicains:24; bayrou:20; lcp:18; an_comlois:18; conseil_constit:16; kamardine_m:16; yaelbraunpivet:10; michelbarnier:8; regionnormandie:8; anniegenevard:6; basphilippe:6; jeanmorin_cd50:6; gdarmanin:6; dmargueritte:6; prefecture50:4; juliendive:4; lapressemanche:4; julien_ham:4; adelehommet:4; jonashaddad:4; f3normandie:4; philippetabarot:2; davydelmotte:2; le_figaro:2; n_forissier:2
643192,Chantal Jourdan,ChantalJourdan,twitter.com/ChantalJourdan,678,socialistesan:208; borisvallaud:40; partisocialiste:30; guillaumegarot:30; kelouaf:20; sdelautrette:20; rglucks1:20; arthurdelaporte:18; potierdominique:16; clergeau:16; chantaljourdan:14; inakiechaniz:14; assembleenat:14; p_brun:14; faureolivier:12; lcp:10; marioncanales:8; javiragnet:8; canopee_asso:8; annapic2024:8; annapicdeputee:8; cpiresbeaune:6; unafam:6; castetslucie:6; mel_thomin:6; rita_maalouf_:6; jeromeguedj:6; j_jaures:6; gabrielattal:6; joelaviragnet:4
720960,Olivier Serva,olivier_serva,twitter.com/olivier_serva,678,olivier_serva:84; lcp:62; groupeliot_an:54; bertrandpancher:30; assembleenat:16; outremers360:14; assoutiles:14; publicsenat:10; hhuwart:8; sudradio:8; c_decourson:6; lepointevents:6; radiocourtoisie:4; ribodanslasauce:4; prefet971:4; yannickneuder:4; lpanifous:4; maxmathiasin:4; chrisbapt:4; williamjiovanny:4; bfmtv:4; maudpetit_an94:4; stimpflingeric:4; michelbarnier:4; accdom_asso:4; scienceso:4; olnic1974:4; mireilledumasof:4; afpfr:4; ass:4
720022,Michel Lauzzana,lauzzanamichel,twitter.com/lauzzanamichel,676,weillclaude:48; lafotaki:34; emmanuelmacron:18; deputesensemble:18; jzefka:16; lauzzanamichel:16; medias_citoyens:16; eddysardou:14; seblecornu:10; pbriday:10; fderugy:10; tcabarrus:10; carolinefourest:10; emma_ducros:10; jrcazeneuve:10; gabrielattal:10; surmulotsnews:10; yaelbraunpivet:8; briceculturier:8; franctireurmag:8; juliendray:8; vlautard:8; alexiskarklins:6; barriere_dr:6; pascalperri:6; assembleenat:6; huberthuertas:6; sophiaaram:6; jboovii:6; midy_paul:6
719578,Loïc Prud'homme,PrudhommeLoic,twitter.com/PrudhommeLoic,676,fiassemblee:102; manonaubryfr:50; ericcoquerel:34; manonmeunier_up:14; trouveaurelie:14; mathildefeld:12; mathildepanot:8; castetslucie:8; clemence_guette:8; canopee_asso:8; mbompard:8; sudouest:6; franceinsoumise:6; bfmtv:6; nthierry:6; matthiastavel:6; franck_rinchet:6; walydia:6; sebastiendelogu:6; ileraud:4; mediapart:4; franceinter:4; alma_dufour:4; delpeyrat:4; luciecastets:4; genefutures:4; damienmaudt:4; amisdelaterre:4; l_insoumission:4; fi_gironde:4
643157,Philippe Naillet,PNaillet,twitter.com/PNaillet,674,socialistesan:104; lcp:22; pnaillet:18; saintdenis974:18; audreybelim974:16; borisvallaud:10; ebareigts:10; faureolivier:6; assembleenat:6; partisocialiste:6; chrisbapt:4; gdarmanin:4; williamjiovanny:4; beatricebellay:4; lemondefr:2; nouveaupop:2; isasantiago_94:2; unesco:2; mel_thomin:2; reunionla1ere:2; auroreberge:2; philippetabarot:2; prefet974:2; ferraccimarc:2; emmanuelmacron:2; unrwa:2; elisabeth_borne:2; senateursps:2; romaineskenazi:2; bayrou:2
856,Gérard Cherpion,GerardCherpion,twitter.com/GerardCherpion,674,xavierbertrand:98; fxbellamy:44; patrickhetzel:20; brunoretailleau:20; nousfrance_fr:16; republicains_an:16; michelbarnier:14; julienaubert84:14; emmanuelmacron:14; lesrepublicains:14; aurelienpradie:14; le_figaro:12; philippejuvin:12; emma_ducros:12; jeanrottner:12; vpecresse:12; pierremanenti:10; montbrialavocat:10; gerardcherpion:10; publicsenat:10; eciotti:10; cnews:10; davidlisnard:10; adeguigne:8; eugeniebastie:8; arnauddanjean:8; chrissaintetien:8; nbouzou:8; gerard_larcher:8; thibault_bazin:8
720546,Alain Bruneel,Alain_Bruneel,twitter.com/Alain_Bruneel,668,alain_bruneel:48; deputespcf:46; lcp:26; assembleenat:20; pcf:20; cblocs:16; andrechassaigne:16; olivierveran:16; emmanuelmacron:10; vdndouai:10; bfmgrandlille:8; fabien_rssl:8; vidalfrederique:8; fabien_roussel:6; oxfamfrance:6; lariviere_fr:6; libhebdo:6; franceinfo:4; sebastienjumel:4; humanite_fr:4; rtenfrancais:4; elsafaucillon:4; lillefrance:4; apourceau:4; gdarmanin:4; fbleunord:4; jeancastex:4; ianbrossat:2; _mjcf:2; prefet59:2
717167,Mounir Mahjoubi,mounir,twitter.com/mounir,664,emmanuelmacron:64; enmarchefr:36; cedric_o:30; mounir:28; gdarmanin:20; francenumfr:18; laremparis19:14; yanisbacha:12; cbeaune:12; prefpolice:12; ccastaner:12; elisabeth_borne:10; paris:10; fparrainages:10; olivierveran:10; marleneschiappa:10; jeancastex:10; laustmartin:10; gouvernementfr:8; assembleenat:8; chokolia:8; brunolemaire:8; guillaumerozier:8; rolandlescure:8; 3807limon:6; adrientaquet:6; cybervictimes:6; brigitte_liso:6; elysee:6; anne_hidalgo:6
2960,Éric Woerth,ericwoerth,twitter.com/ericwoerth,662,ericwoerth:94; bfmtv:56; lci:48; europe1:44; ajparlement:42; rtlfrance:38; publicsenat:14; cnews:12; bayrou:12; tf1info:12; dariusrochebin:10; lcp:10; franceinfo:8; natopa:8; assembleenat:6; renaissance:6; seblecornu:6; franceinter:6; ben_duhamel:6; omelchenkovadym:4; deputesensemble:4; ju_arnaud:4; francegalop:4; emmanuelmacron:4; gdarmanin:4; pierredevilno:4; courdescomptes:4; margothaddad:4; sergepapin_rf:2; gabrielattal:2
719910,Mounir Belhamiti,MounirBelhamiti,twitter.com/MounirBelhamiti,660,emmanuelmacron:96; mounirbelhamiti:62; hucheterwan:40; seblecornu:40; gabrielattal:28; julienbainvel:24; elus_dp_nantes:22; johanna_rolland:18; vaug_cast_frede:12; presseocean:12; valeriehayer:12; ludovic_pouille:12; telenantesinfo:10; c_morancais:10; sarahelhairy:10; valerie_oppelt:8; renaissance_44:8; sncfnumerique:8; renaissance:8; oliviermeu50097:6; sebarrouet:6; fderugy:6; deputesre:6; jeunesmacron44:6; bfmtv:6; lcp:6; jean_ardouin:6; groupesncf:4; bayrou:4; eric_fallourd:4
718978,Mohamed Laqhila,laqhila,twitter.com/laqhila,656,bayrou:66; modem:48; jnbarrot:34; emmanuelmacron:34; mfesneau:22; deputesdem:18; modembdr:10; renaudmuselier:8; gmail:8; laprovenceaix:8; michelbarnier:8; gabrielattal:8; youtube:6; croec_paca:6; lci:6; laqhila:6; francoisecauwel:6; eurosport_fr:6; destimed:4; gometmedia:4; laprovence:4; elisabeth_borne:4; tribunedimanche:4; franceinfo:4; infofrance2:4; tonyestanguet:4; aixmaville:4; amapola_ventron:4; ge_panagiotou:4; horizonsleparti:4
719472,Jean-René Cazeneuve,jrcazeneuve,twitter.com/jrcazeneuve,642,lcp:32; jrcazeneuve:30; seblecornu:30; deputesensemble:22; emmanuelmacron:20; yaelbraunpivet:12; gabrielattal:10; europe1:10; davidlisnard:8; bfmtv:6; amiel_david_:6; ladepeche_32:6; anniegenevard:6; franceinter:6; caissedesdepots:6; dupont9a:4; franceinfo:4; l_amf:4; dseux:4; carolinefourest:4; franctireurmag:4; ademontchalin:4; lesechos:4; rtlfrance:4; philippejuvin:4; assembleenat:4; sophiaaram:4; courdescomptes:4; jeunesagri:4; frebsamen:4
719372,Guillaume Kasbarian,guillaumekasba,twitter.com/guillaumekasba,642,emmanuelmacron:72; gabrielattal:54; seblecornu:28; guillaumekasba:16; deputesensemble:16; stephanevojetta:14; valeurs:10; bfmtv:10; lci:10; lcp:10; renaissance:10; jmilei:8; lepoint:6; cnews:6; midy_paul:6; francerugby:6; elysee:4; nikolpashinyan:4; franceinsoumise:4; maudbregeon:4; castetslucie:2; stephanie_rist:2; gabriel:2; mariacorinaya:2; pjverzelen:2; oliviagregoire:2; europe1:2; somabrouk:2; guillaumekasbarian:2; feliciegerard:2
719388,Annaïg Le Meur,AnnaigLeMeur_29,twitter.com/AnnaigLeMeur_29|twitter.com/AnnaigLeMeur_AN,642,deputesensemble:54; annaiglemeur_29:42; gabrielattal:32; lcp:18; michelcanevet:16; valerieletard:16; letelegramme:14; inakiechaniz:14; assembleenat:12; renaissance:12; yaelbraunpivet:12; oliviagregoire:8; tlgquimper:8; didierlegac:6; seblecornu:6; prefet29:6; radioimmo:6; tebeotv_tebesud:6; michelbarnier:6; guillaumekasba:6; jeunesmacronbzh:6; lopinion_fr:4; amf_29:4; emmanuelmacron:4; senat:4; franceinter:4; stephanie_rist:4; rtlfrance:4; beliersdekemper:4; dimpolitique:4
672,Jean-Jacques Bridey,jjbridey94260,twitter.com/jjbridey94260,640,emmanuelmacron:188; richardferrand:70; laustmartin:62; assembleenat:42; jeancastex:40; florence_parly:30; marchederungis:26; ccastaner:24; emmwargon:24; gdarrieussecq:20; cema_fr:20; slayani:16; envie_idf:16; larem_an:14; ggomez_chef:12; maisonneuvemart:12; g_gouffiercha:12; cemat_fr:12; j_denormandie:10; mlp_officiel:8; repensemble:8; s_cluzel:8; cbeaune:8; tf1:6; sttravert:6; mikoalain:6; fdescrozaille:6; jeunesmacron94:6; pavillonviandes:6; elisabeth_borne:6
605694,Olivier Falorni,OlivierFalorni,twitter.com/OlivierFalorni,638,lcp:114; olivierfalorni:78; bcazeneuve:26; franceinfo:26; assembleenat:24; emmanuelmacron:12; yaelbraunpivet:12; cavousf5:10; bfmtv:10; europe1:10; sudradio:10; publicsenat:10; staderochelais:10; lemondefr:8; gabrielattal:8; lecese:8; charlesbietry:6; linerenaud:6; franceinter:6; tribunedimanche:6; iborrasophie1:6; lci:6; ol:6; admdfrance:6; telematin:4; seblecornu:4; oliv:4; le_parisien:4; gdarmanin:4; olivi:4
720268,Olivier Damaisin,olivierdam1,twitter.com/olivierdam1,638,emmanuelmacron:94; mfesneau:52; msa_actu:48; lemoinearnaud:44; salondelagri:42; yaelbraunpivet:30; anniegenevard:28; agri_gouv:24; gabrielattal:24; elisabeth_borne:18; fnsea:14; jeromedespey:12; confpaysanne:12; coordinationrur:12; philippefolliot:12; auroreberge:10; avocatdeschamps:10; gdarmanin:10; bruno_pomart:10; micheltaube:10; 11_fabre:8; jffruttero:8; karinelmoff:8; rousseautrocy:8; bayrou:8; olivierdam1:8; e_dupondm:8; alliancec:8; smessaertluc:6; michelbarnier:6
721750,Céline Calvez,celinecalvez,twitter.com/celinecalvez,636,emmanuelmacron:110; assembleenat:60; yaelbraunpivet:42; gabrielattal:32; celinecalvez:26; lcp:26; deputesensemble:24; pa_anglade:20; bayrou:20; elisabeth_borne:16; seblecornu:14; renaissance:14; arcom_fr:12; jnbarrot:10; bfmtv:10; v_riotton:8; sachahalphen:8; elysee:8; laurentsmartin:6; an_afeur:6; vincent92110:6; valeriehayer:6; michelbarnier:6; rmcinfo:4; re_levallois:4; midy_paul:4; zelenskyyua:4; brunoretailleau:4; lesrepublicains:4; ensemble_ue:4
721678,Robin Reda,robinreda,twitter.com/robinreda,636,gabrielattal:62; vpecresse:46; jmvilain:42; iledefrance:36; idf_rassemblee:24; gdarmanin:20; agenetet:18; viryofficiel:16; stanguerini:14; renaissance:12; vincentjeanbrun:12; charlesrodwell_:10; bfmtv:10; alexiskarklins:10; deputesensemble:10; robinreda:10; valeriehayer:10; yaelbraunpivet:8; montbrialavocat:8; datirachida:8; brunolemaire:8; nbelloubet:8; le_figaro:6; nicolassarkozy:6; savigny_off_91:6; franceinfo:6; brunoretailleau:6; emma_ducros:6; durovray:6; alexisteillet:6
720996,M'jid El Guerrab,mjidelguerrab,twitter.com/mjidelguerrab,630,slaatiriss:12; emmanuelmacron:10; atlasinfo:6; jafkech:6; royalairmaroc:4; ambafrancemaroc:4; mjidelguerrab:4; ccmeofficiel:4; tropheesmdm:4; morocconews:4; millenairemaroc:4; ambamarocfrance:4; ouadihdada2m:4; realmarcel1:4; renaudpila:2; ohleshistoires:2; pr_diomaye:2; feizabm:2; koala80:2; usembalo:2; cantalauvergne:2; prefet_15:2; almadawar:2; amaledaoud:2; aminesa807:2; royalsegolene:2; akhenatoniam:2; jlmelenchon:2; marinetondelier:2; seraphinemoreau:2
720976,Max Mathiasin,MaxMathiasin,twitter.com/MaxMathiasin,629,maxmathiasin:2; groupeliot_an:1; jlmelenchon:1; audreypulvar:1; idf_encommun:1; guadeloupela1e:1; lcp:1
721880,Marie Guévenoux,mguevenoux,twitter.com/mguevenoux,624,gdarmanin:104; emmanuelmacron:82; mguevenoux:42; gabrielattal:40; cnews:26; paris2024:22; bfmtv:22; elysee:20; sudradio:18; telematin:16; europe1:14; franceinfo:14; valeriehayer:12; lcp:12; sylvainmaillard:12; gouvernementfr:10; outremers360:8; besoindeurope:8; seblecornu:8; rnational_off:8; mayottela1ere:8; le_figaro:6; policenationale:6; mlp_officiel:6; hc98800:4; equipefra:4; le_parisien:4; ncla1ere:4; gendarmerie:4; leparisien_91:4
2086,Franck Marlin,franckmarlin,twitter.com/franckmarlin,618,franckmarlin:18; teddyvaury:18; cdessonne:10; leparisien_91:10; mairieetampes:8; caidf:8; durovray:6; fdseaidf:5; vpecresse:4; lerep91:4; jpdugoinclement:4; lcp:4; m_hillaire:3; ffmcessonne:3; ja_idf:3; contribuables:3; greffindamien:3; didierractmadou:3; jlmelenchon:2; prefet91:2; iledefrance:2; eudes_baufreton:2; alliancepolice:2; ffmcnat:2; guycrosnier:2; unispouretampes:2; policenationale:2; franceinfo:2; pnationale:2; lecolonelactus:2
722320,Christophe Lejeune,lejeune_ch,twitter.com/lejeune_ch,610,emmanuelmacron:44; renaissance:30; brunolemaire:29; steph_sejourne:23; mlp_officiel:17; deputesre:16; gabrielattal:14; lejeune_ch:14; gdarmanin:13; larem_an:13; j_denormandie:12; florence_parly:12; ccastaner:11; moca_francois:10; fdumasdeputee:9; lcp:8; elysee:7; olivierveran:7; b_bessotballot:7; an_defense:7; rnational_off:6; auroreberge:6; jlmelenchon:6; alainchretien:5; ericalauzet:5; elisabeth_borne:5; lrem70:5; emma_ducros:4; valeriehayer:4; avecrenaissance:4
702054,Stéphane Claireaux,sclaireaux,twitter.com/sclaireaux,606,annickgirardin:53; sclaireaux:46; rrdpdep:25; manuelvalls:25; spm1ere:21; mainasage:18; fdotte:13; outremers360:12; franceqc:12; emmanuelmacron:10; assembleenat:10; connectbycnes:8; clairepitollat:7; drapeauxsfv:7; annaiglemeur_an:7; la1ere:6; jmblanquer:6; mergouv:5; jclarsonneur:5; la_fedom:5; lemondefr:5; ebareigts:5; herveberville:4; yaelbraunpivet:4; assisesdelamer:4; olivierveran:4; larem_an:4; lilianetanguyan:4; philly_789:4; an_outremers:4
609520,Barbara Pompili,barbarapompili,twitter.com/barbarapompili,602,barbarapompili:106; oneplanetsummit:100; encommun_parti:96; stelladupont:52; ingriddordain:32; clapotmireille:24; wwaterforum10:22; cecile_rilhac:18; emmanuelmacron:16; mumbamusondam:14; ramsarconv:12; francediplo_en:12; ecologie_gouv:12; paulbbarets:12; watercommongood:10; zulfiyasuleimen:10; dwaterprocess:10; un:10; francejakartafr:10; eu_env:8; worldbank:8; christophebechu:8; assembleenat:8; rolandlescure:8; unece_water:6; epa:6; usaid:6; unesco:6; wmo:6; pascal_gentil:6
721158,Pieyre-Alexandre Anglade,PA_Anglade,twitter.com/PA_Anglade,602,emmanuelmacron:104; gabrielattal:58; jnbarrot:42; deputesensemble:32; renaissance:28; rnational_off:24; bfmtv:20; seblecornu:20; pa_anglade:18; franceinsoumise:14; vincent_caure:12; j_bardella:10; franceinfo:10; zelenskyyua:10; assembleenat:8; steph_sejourne:8; cema_fr:8; lci:6; r_stefanchuk:6; lcp:4; nathcogg:4; elysee:4; taraskachka:4; robjetten:2; igorzhovkva:2; npouzyreff78:2; senat:2; valeriehayer:2; parismatch:2; pg_citizen:2
719218,Hervé Berville,HerveBerville,twitter.com/HerveBerville,600,emmanuelmacron:190; herveberville:72; gabrielattal:56; mergouv:26; elysee:18; besoindeurope:18; renaissance:12; equipefra:12; deepseaconserve:12; valeriehayer:12; deputesensemble:8; gouvernementfr:8; seblecornu:8; christophebechu:8; ensemble2024:8; franceinkenya:8; renaissance_d22:6; jeuxolympiques:6; france3bretagne:6; sauveteursenmer:6; orsuccijc:6; mfesneau:6; rpfranceue:6; ouestfrance:4; bayrou:4; michelbarnier:4; ecologie_gouv:4; guillaumekasba:4; paris2024:4; j_bardella:4
719652,Véronique Hammerer,V_Hammerer,twitter.com/V_Hammerer,600,emmanuelmacron:48; t_cazenave:18; assembleenat:18; avecvous:18; v_hammerer:16; prefaquitaine33:16; 33renaissance:14; renaissance:14; bcouillard33:14; nvelleaquitaine:14; lrem_naquitaine:12; elisabeth_borne:12; msa_actu:12; enmarchegironde:12; diaz_edwige:10; azizskalli:10; gabrielattal:8; gouvernementfr:8; rnational_off:8; edfblayais:8; tv7_sudouest:8; mlp_officiel:8; rimaabdulmalak:6; senat:6; franceinsoumise:6; pauljouffreau:6; yaelbraunpivet:6; auroreberge:6; ccastaner:6; oliviagregoire:4
267260,Bérengère Poletti,poletti_b,twitter.com/poletti_b,600,poletti_b:24; julienaubert84:20; cordierpierre08:16; lesrepublicains:14; jeanrottner:14; emmanuelmacron:10; republicains_an:10; regiongrandest:10; assembleenat:10; michelbarnier:8; brunoretailleau:8; villedecmz:8; vpecresse:8; le_figaro:6; oliviermarleix:6; elsejoseph:6; bertrandpancher:6; phdumont:4; patrick_fostier:4; damienabad:4; avecvalerie08:4; davidlisnard:4; l_amf:4; fabiendifilippo:4; lesrep_senat:4; odassault:4; concours:4; villederethel:4; boris_cm2014:4; agnesevren:4
1008,Alain David,AlainDavid_AN,twitter.com/AlainDavid_AN,600,faureolivier:230; borisvallaud:120; socialistesan:84; partisocialiste:66; bfmtv:10; aouizille:10; lcp:8; inakiechaniz:8; gabriel_zucman:8; chloeridel:8; lesjeunessoc:6; pierrickcourbon:6; cpiresbeaune:6; bayrou:6; luccarvounas:6; egregoire:4; aydahadi:4; franceinter:4; emmarafowicz:4; sebvincini:4; clauderaynal:2; letrombinoscope:2; nouveaupop:2; lyeslouffok:2; leseulg:2; so:2; binetsophie:2; ezekiel_lcs:2; mbompard:2; potierdominique:2
720870,Jean François Mbaye,JFMBAYE,twitter.com/JFMBAYE,600,ghafrance:26; psg_inside:20; assoaides:16; eluscontrepalu:14; emmanuelmacron:12; rnational_off:10; mlp_officiel:10; lions_teranga:10; gaindeyi:8; senat:8; unite_mpnetwork:8; michelbarnier:8; footballsenegal:8; fsfofficielle:8; pr_diomaye:6; franceinfo:6; coordinationsud:6; assembleenat:6; rbaptistaleite:6; bernardjomier:6; g_gouffierval:6; omarsy:4; globalfund:4; horizonsleparti:4; blablacar_fr:4; jnbarrot:4; florencethune:4; centlivreg:4; rfi:4; friendseurope:4
722162,Nicolas Turquois,TurquoisNicolas,twitter.com/TurquoisNicolas,598,turquoisnicolas:134; daugevalerie:126; lcp:76; deputesdem:62; jacqueminhager:36; modem:30; brunobelin:30; bleu_poitou:22; alainpichon86:18; assembleenat:16; departement86:16; davidsimon86:16; mfesneau:14; chatellerault86:12; bayrou:12; jpabelin:12; cyrilcibert:12; maudgatel:12; jlbourlanges:10; lvichnievsky:10; annebergantz:10; prefet86:8; f3poitouchtes:8; flaviencartier:8; benjaminbaudry:8; turquoisnico:8; theocaubel:6; jnbarrot:6; tur:4; t:4
